time,Vout

0.000000000000000e+000,0.000000e+000

1.599999993606716e-011,0.000000e+000

1.690499999488538e-009,0.000000e+000

1.935406251022924e-009,0.000000e+000

2.096890623465614e-009,0.000000e+000

2.292203123465614e-009,0.000000e+000

2.487515623465613e-009,0.000000e+000

2.780484373465613e-009,0.000000e+000

3.073453123465613e-009,0.000000e+000

3.366421873465613e-009,0.000000e+000

3.659390623465612e-009,0.000000e+000

1.430392187346566e-008,0.000000e+000

2.002871093750000e-008,0.000000e+000

2.082714843750002e-008,0.000000e+000

2.170605468750001e-008,0.000000e+000

2.287792968750000e-008,0.000000e+000

2.326855468750000e-008,0.000000e+000

2.365917968749999e-008,0.000000e+000

2.404980468749999e-008,0.000000e+000

2.444042968749999e-008,0.000000e+000

2.492871093749998e-008,0.000000e+000

2.649121093749997e-008,0.000000e+000

2.971386718749994e-008,0.000000e+000

3.391308593750003e-008,0.000000e+000

3.947949218750017e-008,0.000000e+000

4.133496093750022e-008,0.000000e+000

4.231152343750024e-008,2.388848e-015

4.289746093750025e-008,4.377049e-008

4.319042968750026e-008,5.903342e-006

4.328808593750026e-008,2.214946e-005

4.338574218750027e-008,7.241480e-005

4.348339843750027e-008,2.081423e-004

4.358105468750027e-008,5.302461e-004

4.367871093750027e-008,1.206255e-003

4.377636718750027e-008,2.468019e-003

4.387402343750028e-008,4.573850e-003

4.397167968750028e-008,7.735088e-003

4.406933593750028e-008,1.203536e-002

4.416699218750028e-008,1.738943e-002

4.426464843750029e-008,2.357273e-002

4.436230468750029e-008,3.030679e-002

4.455761718750029e-008,4.453506e-002

4.553417968750032e-008,1.174657e-001

4.572949218750032e-008,1.308472e-001

4.582714843750032e-008,1.365953e-001

4.592480468750033e-008,1.413899e-001

4.602246093750033e-008,1.450820e-001

4.612011718750033e-008,1.476758e-001

4.631542968750034e-008,1.503162e-001

4.778027343750037e-008,1.547069e-001

5.305371093750050e-008,1.667858e-001

5.578808593750057e-008,1.720060e-001

6.086621093750069e-008,1.801583e-001

6.154980468750071e-008,1.806736e-001

6.174511718750071e-008,1.794002e-001

6.184277343750071e-008,1.777319e-001

6.194042968750072e-008,1.750569e-001

6.203808593750072e-008,1.712505e-001

6.213574218750072e-008,1.663476e-001

6.233105468750073e-008,1.540806e-001

6.301464843750074e-008,1.044324e-001

6.350292968750075e-008,6.853993e-002

6.360058593750076e-008,6.165089e-002

6.369824218750076e-008,5.514688e-002

6.379589843750076e-008,4.926813e-002

6.389355468750076e-008,4.426671e-002

6.399121093750077e-008,4.032996e-002

6.408886718750077e-008,3.750737e-002

6.418652343750077e-008,3.568463e-002

6.428417968750077e-008,3.462495e-002

6.438183593750078e-008,3.405480e-002

6.467480468750078e-008,3.338585e-002

6.789746093750086e-008,2.888440e-002

7.121777343750094e-008,2.488387e-002

7.463574218750102e-008,2.133398e-002

7.805371093750111e-008,1.826978e-002

8.156933593750119e-008,1.554703e-002

8.508496093750128e-008,1.319245e-002

8.869824218750137e-008,1.109759e-002

9.240917968750146e-008,9.237396e-003

9.621777343750155e-008,7.588894e-003

9.990234375000001e-008,6.207658e-003

1.000000000000000e-007,6.173586e-003

