time,Vout

0.000000000000000e+000,0.000000e+000

1.599999993606716e-011,0.000000e+000

2.368348197314460e-010,0.000000e+000

4.442366037160589e-010,0.000000e+000

6.516383877006715e-010,0.000000e+000

8.590401716852840e-010,0.000000e+000

1.101008919667332e-009,0.000000e+000

1.342977667649380e-009,0.000000e+000

1.584946415631428e-009,0.000000e+000

1.826915163613476e-009,4.595182e-019

1.861482127610911e-009,1.223056e-003

1.896049091608347e-009,5.104803e-003

1.930616055605782e-009,1.063553e-002

2.200456757441782e-009,5.557325e-002

2.476992469421266e-009,1.017350e-001

2.788095145398185e-009,1.536440e-001

3.168331749369974e-009,2.168557e-001

3.548568353341764e-009,2.796370e-001

3.825104065321247e-009,3.249511e-001

3.859671029318683e-009,3.294444e-001

3.894237993316118e-009,3.313485e-001

4.896679949241746e-009,3.254842e-001

6.486760293123775e-009,3.121538e-001

7.523769213046840e-009,3.093280e-001

9.355818304910961e-009,3.103159e-001

1.288164863264946e-008,3.116301e-001

1.626921110439815e-008,3.130067e-001

1.853187326715958e-008,3.139480e-001

1.929234647510314e-008,3.138217e-001

1.984541789906209e-008,3.131839e-001

1.987998486305953e-008,3.106286e-001

2.013528971585702e-008,2.689874e-001

2.096489685179545e-008,1.303527e-001

2.158710220374927e-008,2.730054e-002

2.179450398773388e-008,-6.730079e-003

2.182907095173131e-008,-1.238414e-002

2.186363791572875e-008,-1.672105e-002

2.189820487972618e-008,-1.830513e-002

2.193277184372361e-008,-1.832380e-002

2.217474059170566e-008,-1.734675e-002

2.241670933968770e-008,-1.599410e-002

2.269324505166718e-008,-1.409045e-002

2.300434772764409e-008,-1.160383e-002

2.335001736761843e-008,-8.538160e-003

2.376482093558765e-008,-4.661264e-003

2.393765575557482e-008,-3.189798e-003

2.407592361156456e-008,-2.112709e-003

2.421419146755430e-008,-1.128585e-003

2.431789235954660e-008,-4.532485e-004

2.442159325153891e-008,1.670962e-004

2.452529414353121e-008,7.314586e-004

2.462899503552351e-008,1.239180e-003

2.476726289151325e-008,1.827002e-003

2.490553074750299e-008,2.311878e-003

2.504379860349273e-008,2.693005e-003

2.518206645948247e-008,2.969878e-003

2.532033431547221e-008,3.142253e-003

2.545860217146194e-008,3.210120e-003

2.563143699144912e-008,3.152604e-003

2.670301287536959e-008,2.466182e-003

2.735978519132085e-008,2.157707e-003

2.801655750727210e-008,1.975367e-003

2.888073160720797e-008,1.877213e-003

2.922640124718232e-008,1.860987e-003

3.565585655070571e-008,1.565808e-003

3.959649044641363e-008,1.440324e-003

4.975917786166038e-008,1.228816e-003

4.996657964564500e-008,1.225726e-003

6.033666884487637e-008,1.088140e-003

7.070675804410774e-008,9.930342e-004

8.107684724333911e-008,9.192695e-004

9.144693644257048e-008,8.619959e-004

9.999559009068970e-008,8.219380e-004

1.000000000000000e-007,8.219216e-004

