time,Vout

0.000000000000000e+000,0.000000e+000

1.599999993606716e-011,0.000000e+000

6.162812494885372e-010,0.000000e+000

8.115937494885372e-010,0.000000e+000

1.006906249488537e-009,0.000000e+000

1.202218749488538e-009,0.000000e+000

1.397531249488538e-009,0.000000e+000

1.592843749488538e-009,0.000000e+000

1.885812499488538e-009,0.000000e+000

2.096890623465614e-009,0.000000e+000

2.389859373465614e-009,0.000000e+000

3.561734373465612e-009,0.000000e+000

6.198453123465609e-009,0.000000e+000

7.565640623465610e-009,0.000000e+000

8.346890623465615e-009,0.000000e+000

9.128140623465621e-009,0.000000e+000

1.010470312346563e-008,0.000000e+000

1.117892187346564e-008,0.000000e+000

1.235079687346565e-008,0.000000e+000

1.313204687346565e-008,2.557739e-006

1.322970312346565e-008,1.625974e-005

1.332735937346565e-008,5.453100e-005

1.342501562346565e-008,1.236312e-004

1.362032812346565e-008,3.341490e-004

1.381564062346566e-008,6.049403e-004

1.410860937346566e-008,1.100710e-003

1.440157812346566e-008,1.704150e-003

1.469454687346566e-008,2.417602e-003

1.498751562346566e-008,3.243045e-003

1.537814062346566e-008,4.436428e-003

1.703829687346565e-008,8.865748e-003

1.892773437500000e-008,1.410197e-002

1.980664062499999e-008,1.650617e-002

2.072949218750002e-008,1.898384e-002

2.307324218750000e-008,2.497019e-002

2.561230468749998e-008,3.087265e-002

2.649121093749997e-008,3.276770e-002

2.883496093749994e-008,3.745279e-002

3.127636718749997e-008,4.175668e-002

3.195996093749999e-008,4.207442e-002

3.274121093750001e-008,4.160267e-002

3.635449218750009e-008,3.676791e-002

4.055371093750020e-008,3.047568e-002

4.416699218750028e-008,2.545798e-002

4.738964843750036e-008,2.154288e-002

5.031933593750043e-008,1.845223e-002

5.324902343750050e-008,1.579451e-002

5.578808593750057e-008,1.379928e-002

5.881542968750064e-008,1.170849e-002

6.174511718750071e-008,9.993352e-003

6.477246093750079e-008,8.493826e-003

6.828808593750087e-008,7.004650e-003

7.131542968750094e-008,5.934355e-003

7.463574218750102e-008,4.960208e-003

7.834667968750112e-008,4.052469e-003

8.195996093750120e-008,3.331675e-003

8.508496093750128e-008,2.817243e-003

8.918652343750138e-008,2.251929e-003

9.358105468750149e-008,1.777451e-003

9.885449218750161e-008,1.335247e-003

9.990234375000001e-008,1.261636e-003

1.000000000000000e-007,1.255039e-003

