time,Vout

0.000000000000000e+000,0.000000e+000

1.599999993606716e-011,0.000000e+000

2.006459374897708e-009,0.000000e+000

2.292203123465614e-009,0.000000e+000

2.487515623465613e-009,0.000000e+000

2.780484373465613e-009,0.000000e+000

3.073453123465613e-009,0.000000e+000

3.366421873465613e-009,0.000000e+000

3.659390623465612e-009,0.000000e+000

4.147671873465612e-009,0.000000e+000

2.024121093750003e-008,0.000000e+000

2.112011718750002e-008,0.000000e+000

2.199902343750001e-008,0.000000e+000

2.649121093749997e-008,0.000000e+000

2.697949218749996e-008,0.000000e+000

2.746777343749996e-008,0.000000e+000

2.805371093749995e-008,0.000000e+000

2.961621093749994e-008,0.000000e+000

3.195996093749999e-008,0.000000e+000

3.469433593750005e-008,0.000000e+000

3.791699218750013e-008,0.000000e+000

4.182324218750023e-008,0.000000e+000

4.494824218750030e-008,0.000000e+000

4.602246093750033e-008,0.000000e+000

4.934277343750041e-008,0.000000e+000

5.012402343750043e-008,2.259309e-006

5.022167968750043e-008,1.548009e-005

5.031933593750043e-008,7.032522e-005

5.041699218750044e-008,2.328379e-004

5.051464843750044e-008,6.005499e-004

5.061230468750044e-008,1.269128e-003

5.070996093750044e-008,2.287971e-003

5.080761718750045e-008,3.638573e-003

5.090527343750045e-008,5.250117e-003

5.100292968750045e-008,7.035622e-003

5.119824218750046e-008,1.086554e-002

5.168652343750047e-008,2.086896e-002

5.237011718750048e-008,3.529019e-002

5.246777343750049e-008,3.715513e-002

5.256542968750049e-008,3.877506e-002

5.266308593750049e-008,4.007831e-002

5.276074218750049e-008,4.105210e-002

5.295605468750050e-008,4.223190e-002

5.383496093750052e-008,4.471615e-002

5.578808593750057e-008,4.960491e-002

5.969433593750066e-008,5.846892e-002

6.428417968750077e-008,6.753749e-002

6.779980468750086e-008,7.364807e-002

6.838574218750087e-008,7.441459e-002

6.858105468750088e-008,7.385413e-002

6.877636718750088e-008,7.201557e-002

6.906933593750089e-008,6.737652e-002

6.994824218750091e-008,5.067789e-002

7.033886718750092e-008,4.300982e-002

7.053417968750093e-008,3.968377e-002

7.063183593750093e-008,3.842549e-002

7.072949218750093e-008,3.749716e-002

7.082714843750093e-008,3.686861e-002

7.102246093750094e-008,3.621364e-002

7.356152343750100e-008,3.330246e-002

7.785839843750110e-008,2.913441e-002

8.235058593750121e-008,2.544266e-002

8.508496093750128e-008,2.347443e-002

8.996777343750140e-008,2.038942e-002

9.504589843750152e-008,1.767332e-002

9.990234375000001e-008,1.545620e-002

1.000000000000000e-007,1.541481e-002

