time,Vn001

0.000000000000000e+000,0.000000e+000

1.599999993606716e-011,0.000000e+000

4.166456132918361e-010,1.868202e-005

6.799270163541982e-010,9.999177e-005

9.317614018921098e-010,2.556435e-004

1.172148769905573e-009,4.851781e-004

1.412536137919036e-009,8.002081e-004

1.652923505932499e-009,1.205432e-003

1.904757891470413e-009,1.730681e-003

2.171256150344255e-009,2.402434e-003

2.549007728651126e-009,3.515015e-003

3.121358604873657e-009,5.381973e-003

3.201487727544812e-009,5.654902e-003

4.128696147025298e-009,8.948463e-003

5.651149477777177e-009,1.469347e-002

6.635592984879895e-009,1.853752e-002

9.714840698957167e-009,3.089883e-002

1.006969824221515e-008,3.234348e-002

1.214160841414079e-008,4.082336e-002

1.350380349955046e-008,4.642531e-002

1.526664419831587e-008,5.368883e-002

1.693790875688548e-008,6.057769e-002

1.868109754270474e-008,6.765556e-002

1.966554104980739e-008,7.057342e-002

2.028329541708991e-008,7.162042e-002

2.216060629109961e-008,7.296054e-002

2.371740067442473e-008,7.342912e-002

2.597246312674126e-008,7.368165e-002

2.715150593175955e-008,7.369339e-002

3.058561118909437e-008,7.344621e-002

3.182188908173490e-008,7.328615e-002

3.201648837965054e-008,7.325835e-002

3.309250802694878e-008,7.309341e-002

3.401971644642918e-008,7.293753e-002

3.525599433906972e-008,7.271287e-002

3.640069609151466e-008,7.248995e-002

3.645793117913690e-008,7.247847e-002

3.745382170376400e-008,7.227384e-002

3.779723222949748e-008,7.220130e-002

3.872444064897788e-008,7.200086e-002

4.088792696109882e-008,7.151049e-002

4.103673818891666e-008,7.147574e-002

4.124278450435675e-008,7.142740e-002

4.218143994136160e-008,7.120445e-002

4.222722801145939e-008,7.119346e-002

4.332614169380654e-008,7.092678e-002

4.339482379895323e-008,7.090994e-002

4.432203221843363e-008,7.068063e-002

4.449373748130037e-008,7.063781e-002

4.455097256892262e-008,7.062350e-002

4.680603502123915e-008,7.005118e-002

