time,Vn001

0.000000000000000e+000,0.000000e+000

1.599999993606716e-011,0.000000e+000

5.729433551158434e-010,1.990840e-005

9.246970531241228e-010,1.054109e-004

1.247137942965046e-009,2.628158e-004

1.554922428722290e-009,4.947019e-004

1.862706914479535e-009,8.135891e-004

2.168881718062968e-009,1.222493e-003

2.564604628322282e-009,1.874439e-003

3.121547983502058e-009,2.930016e-003

3.927650208104366e-009,4.623648e-003

4.030245036690114e-009,4.849093e-003

5.276039383802770e-009,7.708894e-003

7.225341126931986e-009,1.248045e-002

8.427166261793608e-009,1.553302e-002

1.282408748689710e-008,2.708892e-002

1.672269097315553e-008,3.760005e-002

1.722100871200059e-008,3.895292e-002

1.911229811928264e-008,4.391238e-002

2.013923583879494e-008,4.572051e-002

2.137037378182392e-008,4.682221e-002

2.416974696180648e-008,4.804037e-002

2.576729500692742e-008,4.841605e-002

2.862529380324469e-008,4.880733e-002

3.016421623203091e-008,4.892099e-002

3.371106602028106e-008,4.901788e-002

3.456113745713441e-008,4.901559e-002

3.895805868223790e-008,4.889387e-002

4.335497990734139e-008,4.864121e-002

4.775190113244489e-008,4.830240e-002

4.956929523882100e-008,4.814405e-002

5.214882235754838e-008,4.790457e-002

5.252988886372402e-008,4.786790e-002

5.654574358265187e-008,4.746451e-002

5.837779409311166e-008,4.727173e-002

5.845107611353005e-008,4.726392e-002

5.985809090556328e-008,4.711255e-002

6.013656258315330e-008,4.708229e-002

6.094266480775597e-008,4.699415e-002

6.212983353853445e-008,4.686302e-002

6.284799733863501e-008,4.678296e-002

6.314112542030871e-008,4.675012e-002

6.533958603286145e-008,4.650133e-002

6.728888777599154e-008,4.627736e-002

6.758201585766524e-008,4.624343e-002

6.873987178027635e-008,4.610883e-002

6.898903064969899e-008,4.607975e-002

6.973650725796692e-008,4.599225e-002

7.030810701723064e-008,4.592510e-002

7.170046540518071e-008,4.576075e-002

7.194962427460335e-008,4.573122e-002

7.318076221763288e-008,4.558486e-002

7.350320310747395e-008,4.554641e-002

7.413342848307240e-008,4.547111e-002

7.477831026275454e-008,4.539387e-002

7.621463786295566e-008,4.522125e-002

7.853034970817788e-008,4.494140e-002

7.910194946744159e-008,4.487207e-002

7.942439035728266e-008,4.483292e-002

8.058224627989377e-008,4.469210e-002

8.087537436156747e-008,4.465640e-002

8.207719949642963e-008,4.450979e-002

8.232635836585228e-008,4.447936e-002

8.292727093328336e-008,4.440591e-002

8.354283990479813e-008,4.433059e-002

8.368940394563498e-008,4.431265e-002

8.487657267641346e-008,4.416716e-002

8.508176233358504e-008,4.414199e-002

8.531626479892400e-008,4.411322e-002

8.650343352970248e-008,4.396743e-002

8.675259239912513e-008,4.393681e-002

8.732419215838884e-008,4.386653e-002

8.805701236257309e-008,4.377637e-002

8.947868355869052e-008,4.360132e-002

8.972784242811317e-008,4.357063e-002

9.172111338349432e-008,4.332492e-002

9.387560478379600e-008,4.305918e-002

9.415407646138602e-008,4.302483e-002

9.535590159624818e-008,4.287656e-002

9.559040406158714e-008,4.284763e-002

9.611803460859980e-008,4.278254e-002

9.685085481278404e-008,4.269213e-002

9.831649522115253e-008,4.251136e-002

9.836046443340359e-008,4.250594e-002

9.957694597234944e-008,4.235595e-002

9.979679203360471e-008,4.232886e-002

9.998534359591632e-008,4.230562e-002

1.000000000000000e-007,4.230381e-002

