time,Vn001

0.000000000000000e+000,0.000000e+000

1.599999993606716e-011,0.000000e+000

2.368348197314460e-010,2.365656e-005

4.442366037160589e-010,1.158758e-004

6.516383877006715e-010,2.785387e-004

8.590401716852840e-010,5.116218e-004

1.066441955669897e-009,8.151006e-004

1.308410703651945e-009,1.258097e-003

1.550379451633993e-009,1.796833e-003

1.792348199616041e-009,2.431262e-003

1.826915163613476e-009,2.529704e-003

1.861482127610911e-009,2.630098e-003

1.896049091608347e-009,2.732443e-003

1.930616055605782e-009,2.836741e-003

2.131322829446912e-009,3.477063e-003

2.373291577428960e-009,4.268432e-003

2.649827289408443e-009,5.172412e-003

2.926363001387926e-009,6.075901e-003

3.237465677364845e-009,7.091714e-003

3.548568353341764e-009,8.106851e-003

3.825104065321247e-009,9.008550e-003

3.859671029318683e-009,9.121189e-003

3.894237993316118e-009,9.233806e-003

5.000380841234052e-009,1.282551e-002

6.037389761157115e-009,1.617094e-002

6.832429933098129e-009,1.872627e-002

7.696604033034021e-009,2.149671e-002

9.355818304910961e-009,2.679493e-002

1.818620362718523e-008,5.449414e-002

1.901581076312366e-008,5.633335e-002

1.929234647510314e-008,5.669454e-002

1.984541789906209e-008,5.703950e-002

1.987998486305953e-008,5.704436e-002

2.003281743807335e-008,5.704259e-002

2.065379417581853e-008,5.691995e-002

2.113773167178262e-008,5.682226e-002

2.144883434775953e-008,5.675905e-002

2.158710220374927e-008,5.673086e-002

2.165623613174414e-008,5.671674e-002

2.182907095173131e-008,5.668145e-002

2.186363791572875e-008,5.667441e-002

2.189820487972618e-008,5.666739e-002

2.207103969971335e-008,5.663240e-002

2.252041023168000e-008,5.654265e-002

2.293521379964922e-008,5.646148e-002

2.331545040362100e-008,5.638856e-002

2.362655307959791e-008,5.633001e-002

2.373025397159021e-008,5.631072e-002

2.383395486358252e-008,5.629149e-002

2.393765575557482e-008,5.627226e-002

2.404135664756713e-008,5.625303e-002

2.411049057556199e-008,5.624021e-002

2.417962450355686e-008,5.622739e-002

2.424875843155173e-008,5.621457e-002

2.431789235954660e-008,5.620175e-002

2.438702628754147e-008,5.618893e-002

2.445616021553634e-008,5.617610e-002

2.452529414353121e-008,5.616328e-002

2.459442807152608e-008,5.615045e-002

2.466356199952095e-008,5.613763e-002

2.476726289151325e-008,5.611839e-002

2.487096378350556e-008,5.609914e-002

2.497466467549786e-008,5.607990e-002

2.507836556749016e-008,5.606065e-002

2.518206645948247e-008,5.604140e-002

2.528576735147477e-008,5.602215e-002

2.538946824346707e-008,5.600289e-002

2.549316913545938e-008,5.598364e-002

2.559687002745168e-008,5.596438e-002

2.587340573943116e-008,5.591301e-002

2.614994145141064e-008,5.586164e-002

2.642647716339011e-008,5.581028e-002

2.670301287536959e-008,5.575894e-002

2.697954858734907e-008,5.570762e-002

2.725608429932854e-008,5.565634e-002

2.753262001130802e-008,5.560511e-002

2.784372268728493e-008,5.554754e-002

2.822395929125671e-008,5.547727e-002

2.877703071521567e-008,5.537522e-002

2.922640124718232e-008,5.529246e-002

3.002144141912333e-008,5.514635e-002

3.126585212303110e-008,5.491842e-002

3.430774495480563e-008,5.436514e-002

3.959649044641363e-008,5.341634e-002

4.882586983372955e-008,5.179988e-002

4.996657964564500e-008,5.160351e-002

6.033666884487637e-008,4.985202e-002

7.070675804410774e-008,4.815989e-002

8.107684724333911e-008,4.652512e-002

9.144693644257048e-008,4.494579e-002

9.999559009068970e-008,4.368424e-002

1.000000000000000e-007,4.368360e-002

