#DATA 1 832 2 1 0
 1.000000e+004, 1.365494e+001, 1.798349e+002
 1.013959e+004, 1.365494e+001, 1.798326e+002
 1.028114e+004, 1.365494e+001, 1.798303e+002
 1.042466e+004, 1.365494e+001, 1.798279e+002
 1.057018e+004, 1.365494e+001, 1.798255e+002
 1.071773e+004, 1.365494e+001, 1.798231e+002
 1.086735e+004, 1.365494e+001, 1.798206e+002
 1.101905e+004, 1.365494e+001, 1.798181e+002
 1.117287e+004, 1.365494e+001, 1.798156e+002
 1.132884e+004, 1.365494e+001, 1.798130e+002
 1.148698e+004, 1.365494e+001, 1.798104e+002
 1.164734e+004, 1.365494e+001, 1.798078e+002
 1.180993e+004, 1.365494e+001, 1.798051e+002
 1.197479e+004, 1.365494e+001, 1.798023e+002
 1.214195e+004, 1.365494e+001, 1.797996e+002
 1.231144e+004, 1.365494e+001, 1.797968e+002
 1.248331e+004, 1.365493e+001, 1.797940e+002
 1.265757e+004, 1.365493e+001, 1.797911e+002
 1.283426e+004, 1.365493e+001, 1.797882e+002
 1.301342e+004, 1.365493e+001, 1.797852e+002
 1.319508e+004, 1.365493e+001, 1.797822e+002
 1.337928e+004, 1.365493e+001, 1.797792e+002
 1.356604e+004, 1.365493e+001, 1.797761e+002
 1.375542e+004, 1.365493e+001, 1.797730e+002
 1.394744e+004, 1.365493e+001, 1.797698e+002
 1.414214e+004, 1.365493e+001, 1.797666e+002
 1.433955e+004, 1.365493e+001, 1.797633e+002
 1.453973e+004, 1.365493e+001, 1.797600e+002
 1.474269e+004, 1.365493e+001, 1.797567e+002
 1.494849e+004, 1.365493e+001, 1.797533e+002
 1.515717e+004, 1.365492e+001, 1.797498e+002
 1.536875e+004, 1.365492e+001, 1.797463e+002
 1.558329e+004, 1.365492e+001, 1.797428e+002
 1.580083e+004, 1.365492e+001, 1.797392e+002
 1.602140e+004, 1.365492e+001, 1.797356e+002
 1.624505e+004, 1.365492e+001, 1.797319e+002
 1.647182e+004, 1.365492e+001, 1.797281e+002
 1.670176e+004, 1.365492e+001, 1.797243e+002
 1.693491e+004, 1.365492e+001, 1.797205e+002
 1.717131e+004, 1.365492e+001, 1.797166e+002
 1.741101e+004, 1.365491e+001, 1.797126e+002
 1.765406e+004, 1.365491e+001, 1.797086e+002
 1.790050e+004, 1.365491e+001, 1.797045e+002
 1.815038e+004, 1.365491e+001, 1.797004e+002
 1.840375e+004, 1.365491e+001, 1.796962e+002
 1.866066e+004, 1.365491e+001, 1.796920e+002
 1.892115e+004, 1.365491e+001, 1.796877e+002
 1.918528e+004, 1.365490e+001, 1.796833e+002
 1.945310e+004, 1.365490e+001, 1.796789e+002
 1.972465e+004, 1.365490e+001, 1.796744e+002
 2.000000e+004, 1.365490e+001, 1.796699e+002
 2.027919e+004, 1.365490e+001, 1.796653e+002
 2.056228e+004, 1.365490e+001, 1.796606e+002
 2.084932e+004, 1.365490e+001, 1.796559e+002
 2.114036e+004, 1.365489e+001, 1.796511e+002
 2.143547e+004, 1.365489e+001, 1.796462e+002
 2.173470e+004, 1.365489e+001, 1.796413e+002
 2.203810e+004, 1.365489e+001, 1.796362e+002
 2.234574e+004, 1.365489e+001, 1.796312e+002
 2.265768e+004, 1.365488e+001, 1.796260e+002
 2.297397e+004, 1.365488e+001, 1.796208e+002
 2.329467e+004, 1.365488e+001, 1.796155e+002
 2.361985e+004, 1.365488e+001, 1.796101e+002
 2.394957e+004, 1.365488e+001, 1.796047e+002
 2.428390e+004, 1.365487e+001, 1.795992e+002
 2.462289e+004, 1.365487e+001, 1.795936e+002
 2.496661e+004, 1.365487e+001, 1.795879e+002
 2.531513e+004, 1.365487e+001, 1.795822e+002
 2.566852e+004, 1.365486e+001, 1.795763e+002
 2.602684e+004, 1.365486e+001, 1.795704e+002
 2.639016e+004, 1.365486e+001, 1.795644e+002
 2.675855e+004, 1.365486e+001, 1.795583e+002
 2.713209e+004, 1.365485e+001, 1.795522e+002
 2.751084e+004, 1.365485e+001, 1.795459e+002
 2.789487e+004, 1.365485e+001, 1.795396e+002
 2.828427e+004, 1.365484e+001, 1.795332e+002
 2.867910e+004, 1.365484e+001, 1.795266e+002
 2.907945e+004, 1.365484e+001, 1.795200e+002
 2.948538e+004, 1.365483e+001, 1.795133e+002
 2.989698e+004, 1.365483e+001, 1.795065e+002
 3.031433e+004, 1.365483e+001, 1.794996e+002
 3.073750e+004, 1.365482e+001, 1.794927e+002
 3.116658e+004, 1.365482e+001, 1.794856e+002
 3.160165e+004, 1.365482e+001, 1.794784e+002
 3.204280e+004, 1.365481e+001, 1.794711e+002
 3.249010e+004, 1.365481e+001, 1.794637e+002
 3.294364e+004, 1.365480e+001, 1.794562e+002
 3.340352e+004, 1.365480e+001, 1.794487e+002
 3.386981e+004, 1.365480e+001, 1.794410e+002
 3.434262e+004, 1.365479e+001, 1.794332e+002
 3.482202e+004, 1.365479e+001, 1.794252e+002
 3.530812e+004, 1.365478e+001, 1.794172e+002
 3.580100e+004, 1.365478e+001, 1.794091e+002
 3.630077e+004, 1.365477e+001, 1.794008e+002
 3.680751e+004, 1.365477e+001, 1.793925e+002
 3.732132e+004, 1.365476e+001, 1.793840e+002
 3.784231e+004, 1.365476e+001, 1.793754e+002
 3.837056e+004, 1.365475e+001, 1.793667e+002
 3.890620e+004, 1.365474e+001, 1.793578e+002
 3.944931e+004, 1.365474e+001, 1.793489e+002
 4.000000e+004, 1.365473e+001, 1.793398e+002
 4.055838e+004, 1.365473e+001, 1.793306e+002
 4.112455e+004, 1.365472e+001, 1.793212e+002
 4.169863e+004, 1.365471e+001, 1.793117e+002
