time,Vout

0.000000000000000e+000,0.000000e+000

1.599999993606716e-011,0.000000e+000

2.022678557340105e-010,0.000000e+000

3.751026757211879e-010,0.000000e+000

5.479374957083652e-010,0.000000e+000

7.207723156955423e-010,0.000000e+000

8.936071356827195e-010,0.000000e+000

1.066441955669897e-009,0.000000e+000

1.273843739654509e-009,0.000000e+000

1.481245523639122e-009,0.000000e+000

1.688647307623734e-009,0.000000e+000

1.826915163613476e-009,7.031518e-019

1.861482127610911e-009,1.874952e-003

1.896049091608347e-009,7.821257e-003

1.930616055605782e-009,1.628050e-002

2.131322829446912e-009,6.692614e-002

2.373291577428960e-009,1.271921e-001

2.615260325411008e-009,1.866177e-001

2.857229073393055e-009,2.452313e-001

3.133764785372539e-009,3.112563e-001

3.410300497352022e-009,3.762915e-001

3.721403173328941e-009,4.483187e-001

3.825104065321247e-009,4.720683e-001

3.859671029318683e-009,4.781967e-001

3.894237993316118e-009,4.803541e-001

4.931246913239181e-009,4.548505e-001

6.037389761157115e-009,4.320107e-001

6.832429933098129e-009,4.237864e-001

7.731170997031457e-009,4.232785e-001

9.355818304910961e-009,4.260956e-001

1.333101916461613e-008,4.276592e-001

1.689141645635197e-008,4.310928e-001

1.853187326715958e-008,4.305178e-001

1.929234647510314e-008,4.302516e-001

1.984541789906209e-008,4.292939e-001

1.987998486305953e-008,4.253837e-001

2.003281743807335e-008,3.879756e-001

2.065379417581853e-008,2.340071e-001

2.113773167178262e-008,1.177355e-001

2.144883434775953e-008,4.462002e-002

2.162166916774670e-008,4.512640e-003

2.172537005973901e-008,-1.937712e-002

2.182907095173131e-008,-4.313854e-002

2.186363791572875e-008,-4.901939e-002

2.189820487972618e-008,-5.067847e-002

2.203647273571592e-008,-4.721808e-002

2.252041023168000e-008,-3.497842e-002

2.296978076364665e-008,-2.431802e-002

2.335001736761843e-008,-1.580282e-002

2.362655307959791e-008,-9.896473e-003

2.373025397159021e-008,-7.826760e-003

2.383395486358252e-008,-5.908316e-003

2.393765575557482e-008,-4.138604e-003

2.404135664756713e-008,-2.514615e-003

2.411049057556199e-008,-1.511854e-003

2.417962450355686e-008,-5.718759e-004

2.424875843155173e-008,3.059704e-004

2.431789235954660e-008,1.122615e-003

2.438702628754147e-008,1.878738e-003

2.449072717953378e-008,2.901132e-003

2.459442807152608e-008,3.791905e-003

2.469812896351838e-008,4.553277e-003

2.480182985551069e-008,5.187512e-003

2.490553074750299e-008,5.697265e-003

2.500923163949529e-008,6.085052e-003

2.511293253148760e-008,6.352964e-003

2.525120038747734e-008,6.527565e-003

2.538946824346707e-008,6.498304e-003

2.552773609945681e-008,6.270265e-003

2.594253966742603e-008,5.112134e-003

2.625364234340294e-008,4.390504e-003

2.656474501937985e-008,3.805256e-003

2.691041465935420e-008,3.302682e-003

2.725608429932854e-008,2.942944e-003

2.760175393930289e-008,2.712174e-003

2.801655750727210e-008,2.569276e-003

2.856962893123106e-008,2.525250e-003

2.922640124718232e-008,2.561969e-003

3.033254409510027e-008,2.558283e-003

3.461884763078257e-008,2.235582e-003

3.959649044641363e-008,1.995190e-003

4.713208859785509e-008,1.746046e-003

4.996657964564500e-008,1.675879e-003

6.033666884487637e-008,1.477446e-003

7.070675804410774e-008,1.338326e-003

8.107684724333911e-008,1.232560e-003

9.144693644257048e-008,1.148363e-003

9.999559009068970e-008,1.090199e-003

1.000000000000000e-007,1.090171e-003

