time,Vout

0.000000000000000e+000,0.000000e+000

1.599999993606716e-011,0.000000e+000

3.617917565828148e-010,0.000000e+000

5.964361628788215e-010,0.000000e+000

8.310805691748278e-010,0.000000e+000

1.053375269876308e-009,0.000000e+000

1.275669970577787e-009,0.000000e+000

1.510314376873794e-009,0.000000e+000

1.744958783169800e-009,0.000000e+000

2.000000000000000e-009,0.000000e+000

2.290218081471377e-009,0.000000e+000

2.833605127630549e-009,0.000000e+000

3.475789818545935e-009,0.000000e+000

4.871306550727484e-009,1.180721e-013

6.896658268229922e-009,9.057898e-008

7.180701496904045e-009,1.918644e-007

8.613267345869106e-009,3.015397e-006

9.922336138888886e-009,1.536423e-005

1.088561317526193e-008,3.713890e-005

1.216998255709266e-008,9.322073e-005

1.349140105570697e-008,1.932049e-004

1.459052485361980e-008,3.109401e-004

1.591194335223425e-008,5.131930e-004

1.714691391168704e-008,7.446037e-004

1.752975478511740e-008,8.421298e-004

1.821809029425139e-008,9.837496e-004

1.921841644740814e-008,1.220248e-003

2.013317037119769e-008,1.455322e-003

2.186212915443160e-008,1.932929e-003

2.446791703487698e-008,2.726085e-003

2.556704083278996e-008,3.072988e-003

2.812342989085724e-008,3.908033e-003

2.886441222652891e-008,4.135687e-003

2.927195251114833e-008,4.248914e-003

3.059337100976281e-008,4.624696e-003

3.180364215802655e-008,4.904876e-003

3.203828656432258e-008,4.994522e-003

3.297686418950670e-008,5.153115e-003

3.431063239371571e-008,5.378794e-003

3.455762650560627e-008,5.444500e-003

3.554560295316850e-008,5.531343e-003

3.568144971470830e-008,5.596673e-003

3.668177586786506e-008,5.633962e-003

3.744745761472579e-008,5.681386e-003

3.812669142242483e-008,5.718325e-003

3.923816492593234e-008,5.721836e-003

3.937401168747214e-008,5.827920e-003

4.038668754622343e-008,5.739588e-003

4.049783489657418e-008,5.763613e-003

4.073247930287021e-008,5.806887e-003

4.172045575043244e-008,5.713637e-003

