time,Vn014

0.000000000000000e+000,0.000000e+000

1.599999993606716e-011,0.000000e+000

3.395890048311539e-010,0.000000e+000

5.632900993468043e-010,0.000000e+000

7.869911938624544e-010,0.000000e+000

1.010692288378105e-009,0.000000e+000

1.234393382893755e-009,0.000000e+000

1.458094477409405e-009,0.000000e+000

1.681795571925055e-009,0.000000e+000

1.933459303255162e-009,0.000000e+000

2.181550285684440e-009,0.000000e+000

2.712840385159113e-009,3.793590e-014

3.635607400036176e-009,2.981270e-007

5.369290882532478e-009,2.045114e-005

6.683534812811932e-009,9.625585e-005

7.746115011761270e-009,2.245636e-004

8.836657847525040e-009,4.330939e-004

9.927200683288811e-009,7.270428e-004

1.104570615586704e-008,1.120997e-003

1.216421162844526e-008,1.609511e-003

1.328271710102349e-008,2.191071e-003

1.462492366811736e-008,3.009959e-003

1.610694341928358e-008,4.059801e-003

1.613490605609804e-008,4.081026e-003

1.624675660335587e-008,4.166562e-003

1.789655217540885e-008,5.525080e-003

1.896471097009878e-008,6.494795e-003

1.985951534816141e-008,7.358758e-003

2.151532455237492e-008,9.073837e-003

2.419973768656282e-008,1.208891e-002

2.721970246252421e-008,1.546139e-002

2.909319912909285e-008,1.740716e-002

3.063114415388800e-008,1.889727e-002

3.258852873090002e-008,2.064922e-002

3.457387594472648e-008,2.226429e-002

3.627959679040838e-008,2.352777e-002

3.823698136742039e-008,2.484470e-002

3.901993519822520e-008,2.533357e-002

4.097731977523721e-008,2.646706e-002

4.145268460108298e-008,2.672397e-002

4.626225813316964e-008,2.895837e-002

4.668169768538650e-008,2.912431e-002

4.676558559582987e-008,2.915696e-002

4.936611081957440e-008,3.008638e-002

4.950592400364668e-008,3.013204e-002

4.958981191409006e-008,3.015920e-002

4.981351300860572e-008,3.023081e-002

5.227422504827796e-008,3.094818e-002

5.233015032190687e-008,3.096307e-002

5.238607559553579e-008,3.097788e-002

5.252588877960807e-008,3.101458e-002

5.260977669005145e-008,3.103640e-002

5.420364698847551e-008,3.142504e-002

5.512641400335260e-008,3.162900e-002

5.515437664016706e-008,3.163495e-002

5.521030191379597e-008,3.164679e-002

5.535011509786826e-008,3.167609e-002

5.543400300831163e-008,3.169348e-002

5.694398539629233e-008,3.198572e-002

5.775490186391159e-008,3.212747e-002

5.797860295842725e-008,3.216479e-002

5.803452823205616e-008,3.217399e-002

5.845396778427302e-008,3.224134e-002

6.043931499809949e-008,3.252485e-002

6.077486663987298e-008,3.256737e-002

6.085875455031635e-008,3.257773e-002

6.099856773438864e-008,3.259476e-002

6.108245564483201e-008,3.260483e-002

6.278817649051390e-008,3.278917e-002

6.362705559494762e-008,3.286656e-002

6.371094350539100e-008,3.287382e-002

6.390668196309220e-008,3.289038e-002

6.591999181373312e-008,3.303434e-002

6.614369290824878e-008,3.304760e-002

6.645128191320781e-008,3.306499e-002

6.653516982365118e-008,3.306955e-002

6.687072146542467e-008,3.308697e-002

6.896791922650897e-008,3.317012e-002

6.924754559465354e-008,3.317808e-002

6.927550823146800e-008,3.317884e-002

6.930347086828246e-008,3.317958e-002

6.933143350509691e-008,3.318031e-002

6.947124668916920e-008,3.318382e-002

6.952717196279811e-008,3.318516e-002

6.969494778368486e-008,3.318899e-002

7.123289280848001e-008,3.321205e-002

7.207177191291373e-008,3.321622e-002

7.215565982335710e-008,3.321631e-002

7.229547300742939e-008,3.321632e-002

7.240732355468722e-008,3.321620e-002

7.453248395258597e-008,3.319550e-002

7.489599823117392e-008,3.318870e-002

7.497988614161729e-008,3.318699e-002

7.523154987294740e-008,3.318140e-002

7.679745753455701e-008,3.313614e-002

7.769226191261965e-008,3.310312e-002

7.780411245987748e-008,3.309864e-002

8.048852559406538e-008,3.296904e-002

8.057241350450875e-008,3.296436e-002

8.079611459902441e-008,3.295158e-002

8.266961126559305e-008,3.283361e-002

8.292127499692316e-008,3.281646e-002

8.334071454914002e-008,3.278723e-002

8.348052773321231e-008,3.277728e-002

8.376015410135688e-008,3.275707e-002

8.568957604155444e-008,3.260804e-002

8.616494086740021e-008,3.256901e-002

8.624882877784358e-008,3.256202e-002

8.678011887731827e-008,3.251697e-002

8.896120454884594e-008,3.232099e-002

8.912898036973268e-008,3.230523e-002

8.943656937469172e-008,3.227602e-002

9.131006604126035e-008,3.209142e-002

9.181339350392059e-008,3.204008e-002

9.195320668799287e-008,3.202568e-002

9.463761982218077e-008,3.173910e-002

9.474947036943860e-008,3.172677e-002

9.748980877725542e-008,3.141591e-002

9.969885708559755e-008,3.115448e-002

9.997203736318555e-008,3.112157e-002

1.000000000000000e-007,3.111819e-002

