#DATA 1 832 2 1 0
 1.000000e+004, 8.920590e+000, 1.799819e+002
 1.013959e+004, 8.920589e+000, 1.799816e+002
 1.028114e+004, 8.920588e+000, 1.799814e+002
 1.042466e+004, 8.920587e+000, 1.799811e+002
 1.057018e+004, 8.920586e+000, 1.799808e+002
 1.071773e+004, 8.920585e+000, 1.799806e+002
 1.086735e+004, 8.920583e+000, 1.799803e+002
 1.101905e+004, 8.920582e+000, 1.799800e+002
 1.117287e+004, 8.920581e+000, 1.799798e+002
 1.132884e+004, 8.920580e+000, 1.799795e+002
 1.148698e+004, 8.920578e+000, 1.799792e+002
 1.164734e+004, 8.920577e+000, 1.799789e+002
 1.180993e+004, 8.920575e+000, 1.799786e+002
 1.197479e+004, 8.920574e+000, 1.799783e+002
 1.214195e+004, 8.920572e+000, 1.799780e+002
 1.231144e+004, 8.920571e+000, 1.799777e+002
 1.248331e+004, 8.920569e+000, 1.799774e+002
 1.265757e+004, 8.920568e+000, 1.799771e+002
 1.283426e+004, 8.920566e+000, 1.799767e+002
 1.301342e+004, 8.920564e+000, 1.799764e+002
 1.319508e+004, 8.920562e+000, 1.799761e+002
 1.337928e+004, 8.920560e+000, 1.799758e+002
 1.356604e+004, 8.920559e+000, 1.799754e+002
 1.375542e+004, 8.920557e+000, 1.799751e+002
 1.394744e+004, 8.920555e+000, 1.799747e+002
 1.414214e+004, 8.920552e+000, 1.799744e+002
 1.433955e+004, 8.920550e+000, 1.799740e+002
 1.453973e+004, 8.920548e+000, 1.799737e+002
 1.474269e+004, 8.920546e+000, 1.799733e+002
 1.494849e+004, 8.920544e+000, 1.799729e+002
 1.515717e+004, 8.920541e+000, 1.799725e+002
 1.536875e+004, 8.920539e+000, 1.799722e+002
 1.558329e+004, 8.920536e+000, 1.799718e+002
 1.580083e+004, 8.920534e+000, 1.799714e+002
 1.602140e+004, 8.920531e+000, 1.799710e+002
 1.624505e+004, 8.920528e+000, 1.799706e+002
 1.647182e+004, 8.920526e+000, 1.799702e+002
 1.670176e+004, 8.920523e+000, 1.799698e+002
 1.693491e+004, 8.920520e+000, 1.799693e+002
 1.717131e+004, 8.920517e+000, 1.799689e+002
 1.741101e+004, 8.920514e+000, 1.799685e+002
 1.765406e+004, 8.920510e+000, 1.799680e+002
 1.790050e+004, 8.920507e+000, 1.799676e+002
 1.815038e+004, 8.920504e+000, 1.799671e+002
 1.840375e+004, 8.920500e+000, 1.799667e+002
 1.866066e+004, 8.920497e+000, 1.799662e+002
 1.892115e+004, 8.920493e+000, 1.799657e+002
 1.918528e+004, 8.920489e+000, 1.799653e+002
 1.945310e+004, 8.920485e+000, 1.799648e+002
 1.972465e+004, 8.920481e+000, 1.799643e+002
