#DATA 1 832 2 1 0
 1.000000e+004, 1.127499e+001, 1.797554e+002
 1.013959e+004, 1.127499e+001, 1.797520e+002
 1.028114e+004, 1.127499e+001, 1.797486e+002
 1.042466e+004, 1.127498e+001, 1.797450e+002
 1.057018e+004, 1.127498e+001, 1.797415e+002
 1.071773e+004, 1.127498e+001, 1.797379e+002
 1.086735e+004, 1.127498e+001, 1.797342e+002
 1.101905e+004, 1.127498e+001, 1.797305e+002
 1.117287e+004, 1.127498e+001, 1.797267e+002
 1.132884e+004, 1.127497e+001, 1.797229e+002
 1.148698e+004, 1.127497e+001, 1.797191e+002
 1.164734e+004, 1.127497e+001, 1.797151e+002
 1.180993e+004, 1.127497e+001, 1.797112e+002
 1.197479e+004, 1.127497e+001, 1.797071e+002
 1.214195e+004, 1.127496e+001, 1.797030e+002
 1.231144e+004, 1.127496e+001, 1.796989e+002
 1.248331e+004, 1.127496e+001, 1.796947e+002
 1.265757e+004, 1.127496e+001, 1.796904e+002
 1.283426e+004, 1.127495e+001, 1.796861e+002
 1.301342e+004, 1.127495e+001, 1.796817e+002
 1.319508e+004, 1.127495e+001, 1.796773e+002
 1.337928e+004, 1.127495e+001, 1.796728e+002
 1.356604e+004, 1.127494e+001, 1.796682e+002
 1.375542e+004, 1.127494e+001, 1.796636e+002
 1.394744e+004, 1.127494e+001, 1.796589e+002
 1.414214e+004, 1.127493e+001, 1.796541e+002
 1.433955e+004, 1.127493e+001, 1.796493e+002
 1.453973e+004, 1.127493e+001, 1.796444e+002
 1.474269e+004, 1.127492e+001, 1.796394e+002
 1.494849e+004, 1.127492e+001, 1.796344e+002
 1.515717e+004, 1.127492e+001, 1.796293e+002
 1.536875e+004, 1.127491e+001, 1.796241e+002
 1.558329e+004, 1.127491e+001, 1.796189e+002
 1.580083e+004, 1.127491e+001, 1.796136e+002
 1.602140e+004, 1.127490e+001, 1.796082e+002
 1.624505e+004, 1.127490e+001, 1.796027e+002
 1.647182e+004, 1.127489e+001, 1.795972e+002
 1.670176e+004, 1.127489e+001, 1.795915e+002
 1.693491e+004, 1.127489e+001, 1.795858e+002
 1.717131e+004, 1.127488e+001, 1.795801e+002
 1.741101e+004, 1.127488e+001, 1.795742e+002
 1.765406e+004, 1.127487e+001, 1.795683e+002
 1.790050e+004, 1.127487e+001, 1.795622e+002
 1.815038e+004, 1.127486e+001, 1.795561e+002
 1.840375e+004, 1.127486e+001, 1.795499e+002
 1.866066e+004, 1.127485e+001, 1.795436e+002
 1.892115e+004, 1.127485e+001, 1.795373e+002
 1.918528e+004, 1.127484e+001, 1.795308e+002
 1.945310e+004, 1.127484e+001, 1.795243e+002
 1.972465e+004, 1.127483e+001, 1.795176e+002
 2.000000e+004, 1.127482e+001, 1.795109e+002
 2.027919e+004, 1.127482e+001, 1.795041e+002
 2.056228e+004, 1.127481e+001, 1.794971e+002
 2.084932e+004, 1.127480e+001, 1.794901e+002
 2.114036e+004, 1.127480e+001, 1.794830e+002
 2.143547e+004, 1.127479e+001, 1.794758e+002
 2.173470e+004, 1.127478e+001, 1.794685e+002
 2.203810e+004, 1.127478e+001, 1.794611e+002
 2.234574e+004, 1.127477e+001, 1.794535e+002
 2.265768e+004, 1.127476e+001, 1.794459e+002
 2.297397e+004, 1.127475e+001, 1.794382e+002
 2.329467e+004, 1.127474e+001, 1.794303e+002
 2.361985e+004, 1.127474e+001, 1.794224e+002
 2.394957e+004, 1.127473e+001, 1.794143e+002
 2.428390e+004, 1.127472e+001, 1.794061e+002
 2.462289e+004, 1.127471e+001, 1.793979e+002
 2.496661e+004, 1.127470e+001, 1.793894e+002
 2.531513e+004, 1.127469e+001, 1.793809e+002
 2.566852e+004, 1.127468e+001, 1.793723e+002
 2.602684e+004, 1.127467e+001, 1.793635e+002
 2.639016e+004, 1.127466e+001, 1.793546e+002
 2.675855e+004, 1.127465e+001, 1.793456e+002
 2.713209e+004, 1.127464e+001, 1.793365e+002
 2.751084e+004, 1.127463e+001, 1.793272e+002
 2.789487e+004, 1.127461e+001, 1.793179e+002
 2.828427e+004, 1.127460e+001, 1.793083e+002
 2.867910e+004, 1.127459e+001, 1.792987e+002
 2.907945e+004, 1.127458e+001, 1.792889e+002
 2.948538e+004, 1.127456e+001, 1.792790e+002
 2.989698e+004, 1.127455e+001, 1.792689e+002
 3.031433e+004, 1.127454e+001, 1.792587e+002
 3.073750e+004, 1.127452e+001, 1.792484e+002
 3.116658e+004, 1.127451e+001, 1.792379e+002
 3.160165e+004, 1.127449e+001, 1.792272e+002
 3.204280e+004, 1.127448e+001, 1.792164e+002
 3.249010e+004, 1.127446e+001, 1.792055e+002
 3.294364e+004, 1.127445e+001, 1.791944e+002
 3.340352e+004, 1.127443e+001, 1.791832e+002
 3.386981e+004, 1.127441e+001, 1.791718e+002
 3.434262e+004, 1.127439e+001, 1.791602e+002
 3.482202e+004, 1.127438e+001, 1.791485e+002
 3.530812e+004, 1.127436e+001, 1.791366e+002
 3.580100e+004, 1.127434e+001, 1.791246e+002
 3.630077e+004, 1.127432e+001, 1.791124e+002
 3.680751e+004, 1.127430e+001, 1.791000e+002
 3.732132e+004, 1.127428e+001, 1.790874e+002
 3.784231e+004, 1.127425e+001, 1.790747e+002
 3.837056e+004, 1.127423e+001, 1.790618e+002
 3.890620e+004, 1.127421e+001, 1.790487e+002
 3.944931e+004, 1.127419e+001, 1.790354e+002
 4.000000e+004, 1.127416e+001, 1.790220e+002
 4.055838e+004, 1.127414e+001, 1.790083e+002
 4.112455e+004, 1.127411e+001, 1.789945e+002
 4.169863e+004, 1.127409e+001, 1.789804e+002
 4.228072e+004, 1.127406e+001, 1.789662e+002
 4.287094e+004, 1.127403e+001, 1.789518e+002
 4.346939e+004, 1.127400e+001, 1.789372e+002
 4.407620e+004, 1.127397e+001, 1.789223e+002
 4.469149e+004, 1.127394e+001, 1.789073e+002
 4.531536e+004, 1.127391e+001, 1.788921e+002
 4.594793e+004, 1.127388e+001, 1.788766e+002
 4.658934e+004, 1.127385e+001, 1.788609e+002
 4.723971e+004, 1.127382e+001, 1.788450e+002
 4.789915e+004, 1.127378e+001, 1.788289e+002
 4.856780e+004, 1.127375e+001, 1.788126e+002
 4.924578e+004, 1.127371e+001, 1.787960e+002
 4.993322e+004, 1.127367e+001, 1.787792e+002
 5.063026e+004, 1.127363e+001, 1.787622e+002
 5.133704e+004, 1.127359e+001, 1.787449e+002
 5.205367e+004, 1.127355e+001, 1.787274e+002
 5.278032e+004, 1.127351e+001, 1.787097e+002
 5.351710e+004, 1.127347e+001, 1.786917e+002
 5.426417e+004, 1.127342e+001, 1.786734e+002
 5.502167e+004, 1.127338e+001, 1.786549e+002
 5.578975e+004, 1.127333e+001, 1.786362e+002
 5.656854e+004, 1.127328e+001, 1.786172e+002
 5.735821e+004, 1.127324e+001, 1.785979e+002
 5.815890e+004, 1.127318e+001, 1.785783e+002
 5.897077e+004, 1.127313e+001, 1.785585e+002
 5.979397e+004, 1.127308e+001, 1.785384e+002
 6.062866e+004, 1.127302e+001, 1.785180e+002
 6.147501e+004, 1.127297e+001, 1.784974e+002
 6.233317e+004, 1.127291e+001, 1.784764e+002
 6.320330e+004, 1.127285e+001, 1.784552e+002
 6.408559e+004, 1.127279e+001, 1.784336e+002
 6.498019e+004, 1.127273e+001, 1.784118e+002
 6.588728e+004, 1.127266e+001, 1.783896e+002
 6.680703e+004, 1.127260e+001, 1.783672e+002
 6.773962e+004, 1.127253e+001, 1.783444e+002
 6.868523e+004, 1.127246e+001, 1.783213e+002
 6.964405e+004, 1.127238e+001, 1.782979e+002
 7.061624e+004, 1.127231e+001, 1.782742e+002
 7.160201e+004, 1.127223e+001, 1.782502e+002
 7.260153e+004, 1.127216e+001, 1.782258e+002
 7.361501e+004, 1.127208e+001, 1.782010e+002
 7.464264e+004, 1.127199e+001, 1.781760e+002
 7.568461e+004, 1.127191e+001, 1.781506e+002
 7.674113e+004, 1.127182e+001, 1.781248e+002
 7.781240e+004, 1.127173e+001, 1.780987e+002
 7.889862e+004, 1.127164e+001, 1.780722e+002
 8.000000e+004, 1.127154e+001, 1.780453e+002
 8.111676e+004, 1.127145e+001, 1.780181e+002
 8.224911e+004, 1.127135e+001, 1.779904e+002
 8.339726e+004, 1.127124e+001, 1.779625e+002
 8.456144e+004, 1.127114e+001, 1.779341e+002
 8.574188e+004, 1.127103e+001, 1.779053e+002
 8.693879e+004, 1.127092e+001, 1.778761e+002
 8.815241e+004, 1.127080e+001, 1.778465e+002
 8.938297e+004, 1.127069e+001, 1.778165e+002
 9.063071e+004, 1.127057e+001, 1.777861e+002
 9.189587e+004, 1.127044e+001, 1.777553e+002
 9.317869e+004, 1.127031e+001, 1.777240e+002
 9.447941e+004, 1.127018e+001, 1.776924e+002
 9.579830e+004, 1.127005e+001, 1.776602e+002
 9.713559e+004, 1.126991e+001, 1.776276e+002
 9.849155e+004, 1.126977e+001, 1.775946e+002
 9.986644e+004, 1.126962e+001, 1.775611e+002
 1.012605e+005, 1.126947e+001, 1.775272e+002
 1.026741e+005, 1.126932e+001, 1.774928e+002
 1.041073e+005, 1.126916e+001, 1.774579e+002
 1.055606e+005, 1.126900e+001, 1.774225e+002
 1.070342e+005, 1.126883e+001, 1.773866e+002
 1.085283e+005, 1.126866e+001, 1.773503e+002
 1.100433e+005, 1.126849e+001, 1.773134e+002
 1.115795e+005, 1.126830e+001, 1.772760e+002
 1.131371e+005, 1.126812e+001, 1.772382e+002
 1.147164e+005, 1.126793e+001, 1.771997e+002
