#DATA 1 832 2 1 0
 1.000000e+004, 3.492040e+001, 1.799691e+002
 1.013959e+004, 3.492040e+001, 1.799687e+002
 1.028114e+004, 3.492040e+001, 1.799682e+002
 1.042466e+004, 3.492040e+001, 1.799678e+002
 1.057018e+004, 3.492039e+001, 1.799673e+002
 1.071773e+004, 3.492039e+001, 1.799669e+002
 1.086735e+004, 3.492039e+001, 1.799664e+002
 1.101905e+004, 3.492039e+001, 1.799659e+002
 1.117287e+004, 3.492039e+001, 1.799655e+002
 1.132884e+004, 3.492038e+001, 1.799650e+002
 1.148698e+004, 3.492038e+001, 1.799645e+002
 1.164734e+004, 3.492038e+001, 1.799640e+002
 1.180993e+004, 3.492038e+001, 1.799635e+002
 1.197479e+004, 3.492037e+001, 1.799630e+002
 1.214195e+004, 3.492037e+001, 1.799625e+002
 1.231144e+004, 3.492037e+001, 1.799620e+002
 1.248331e+004, 3.492037e+001, 1.799614e+002
 1.265757e+004, 3.492036e+001, 1.799609e+002
 1.283426e+004, 3.492036e+001, 1.799603e+002
 1.301342e+004, 3.492036e+001, 1.799598e+002
 1.319508e+004, 3.492036e+001, 1.799592e+002
 1.337928e+004, 3.492035e+001, 1.799587e+002
 1.356604e+004, 3.492035e+001, 1.799581e+002
 1.375542e+004, 3.492035e+001, 1.799575e+002
 1.394744e+004, 3.492034e+001, 1.799569e+002
 1.414214e+004, 3.492034e+001, 1.799563e+002
 1.433955e+004, 3.492034e+001, 1.799557e+002
 1.453973e+004, 3.492033e+001, 1.799551e+002
 1.474269e+004, 3.492033e+001, 1.799544e+002
 1.494849e+004, 3.492032e+001, 1.799538e+002
 1.515717e+004, 3.492032e+001, 1.799532e+002
 1.536875e+004, 3.492032e+001, 1.799525e+002
 1.558329e+004, 3.492031e+001, 1.799519e+002
 1.580083e+004, 3.492031e+001, 1.799512e+002
 1.602140e+004, 3.492030e+001, 1.799505e+002
 1.624505e+004, 3.492030e+001, 1.799498e+002
 1.647182e+004, 3.492029e+001, 1.799491e+002
 1.670176e+004, 3.492029e+001, 1.799484e+002
 1.693491e+004, 3.492028e+001, 1.799477e+002
 1.717131e+004, 3.492028e+001, 1.799470e+002
 1.741101e+004, 3.492027e+001, 1.799462e+002
 1.765406e+004, 3.492027e+001, 1.799455e+002
 1.790050e+004, 3.492026e+001, 1.799447e+002
 1.815038e+004, 3.492026e+001, 1.799439e+002
 1.840375e+004, 3.492025e+001, 1.799432e+002
 1.866066e+004, 3.492025e+001, 1.799424e+002
 1.892115e+004, 3.492024e+001, 1.799416e+002
 1.918528e+004, 3.492023e+001, 1.799407e+002
