time,Vn026

0.000000000000000e+000,0.000000e+000

1.599999993606716e-011,0.000000e+000

1.690499999488538e-009,0.000000e+000

1.935406251022924e-009,0.000000e+000

2.096890623465614e-009,0.000000e+000

2.292203123465614e-009,0.000000e+000

2.487515623465613e-009,0.000000e+000

2.682828123465613e-009,0.000000e+000

2.878140623465613e-009,0.000000e+000

3.073453123465613e-009,0.000000e+000

3.268765623465613e-009,0.000000e+000

3.561734373465612e-009,0.000000e+000

9.616421873465625e-009,0.000000e+000

1.873242187500000e-008,0.000000e+000

2.014355468750003e-008,0.000000e+000

2.092480468750002e-008,0.000000e+000

2.180371093750001e-008,0.000000e+000

2.278027343750000e-008,0.000000e+000

2.307324218750000e-008,0.000000e+000

2.336621093750000e-008,0.000000e+000

2.365917968749999e-008,0.000000e+000

2.395214843749999e-008,0.000000e+000

2.424511718749999e-008,0.000000e+000

2.453808593749999e-008,0.000000e+000

2.492871093749998e-008,0.000000e+000

2.649121093749997e-008,0.000000e+000

3.664746093750010e-008,0.000000e+000

4.113964843750021e-008,8.236810e-013

4.201855468750023e-008,8.291951e-007

4.250683593750024e-008,2.639927e-005

4.279980468750025e-008,8.891761e-005

4.309277343750026e-008,2.039064e-004

4.319042968750026e-008,2.543460e-004

4.328808593750026e-008,3.108622e-004

4.338574218750027e-008,3.734602e-004

4.348339843750027e-008,4.421438e-004

4.358105468750027e-008,5.169156e-004

4.367871093750027e-008,5.977731e-004

4.377636718750027e-008,6.847004e-004

4.387402343750028e-008,7.776475e-004

4.397167968750028e-008,8.764933e-004

4.406933593750028e-008,9.809918e-004

4.416699218750028e-008,1.090715e-003

4.426464843750029e-008,1.205022e-003

4.436230468750029e-008,1.323079e-003

4.455761718750029e-008,1.566717e-003

4.553417968750032e-008,2.817394e-003

4.572949218750032e-008,3.068842e-003

4.582714843750032e-008,3.194680e-003

4.592480468750033e-008,3.320588e-003

4.602246093750033e-008,3.446559e-003

4.612011718750033e-008,3.572589e-003

4.631542968750034e-008,3.824797e-003

4.797558593750038e-008,5.969848e-003

5.569042968750056e-008,1.577884e-002

5.578808593750057e-008,1.590114e-002

6.067089843750069e-008,2.189918e-002

6.154980468750071e-008,2.253891e-002

6.174511718750071e-008,2.261375e-002

6.184277343750071e-008,2.264203e-002

6.194042968750072e-008,2.266431e-002

6.203808593750072e-008,2.268080e-002

6.213574218750072e-008,2.269186e-002

6.233105468750073e-008,2.270018e-002

6.301464843750074e-008,2.266690e-002

6.340527343750075e-008,2.263979e-002

6.350292968750075e-008,2.263268e-002

6.360058593750076e-008,2.262543e-002

6.369824218750076e-008,2.261805e-002

6.379589843750076e-008,2.261055e-002

6.389355468750076e-008,2.260292e-002

6.399121093750077e-008,2.259518e-002

6.408886718750077e-008,2.258733e-002

6.418652343750077e-008,2.257937e-002

6.428417968750077e-008,2.257132e-002

6.438183593750078e-008,2.256318e-002

6.447949218750078e-008,2.255496e-002

6.457714843750078e-008,2.254665e-002

6.477246093750079e-008,2.252983e-002

6.799511718750086e-008,2.223994e-002

7.160839843750095e-008,2.190730e-002

7.531933593750104e-008,2.155990e-002

7.971386718750115e-008,2.114301e-002

8.508496093750128e-008,2.062837e-002

9.153027343750144e-008,2.000767e-002

9.934277343750163e-008,1.925686e-002

9.990234375000001e-008,1.920331e-002

1.000000000000000e-007,1.919397e-002

