time,Vout

0.000000000000000e+000,0.000000e+000

1.599999993606716e-011,0.000000e+000

2.714017837288815e-010,0.000000e+000

5.133705317109298e-010,0.000000e+000

7.553392796929778e-010,0.000000e+000

9.973080276750257e-010,0.000000e+000

1.273843739654509e-009,0.000000e+000

1.550379451633993e-009,0.000000e+000

1.826915163613476e-009,1.632821e-019

1.861482127610911e-009,4.327753e-004

1.896049091608347e-009,1.814741e-003

1.930616055605782e-009,3.807137e-003

1.990128745801264e-009,7.453721e-003

2.062188901452041e-009,1.204001e-002

2.165889793444347e-009,1.890562e-002

2.304157649434089e-009,2.851305e-002

2.476992469421266e-009,4.115589e-002

2.718961217403314e-009,5.983649e-002

3.030063893380233e-009,8.517273e-002

3.514001389344329e-009,1.266763e-001

3.859671029318683e-009,1.569715e-001

3.928804957313554e-009,1.598947e-001

4.274474597287908e-009,1.685521e-001

4.723845129254568e-009,1.760137e-001

5.276916553213535e-009,1.813533e-001

6.141090653149421e-009,1.849574e-001

7.662037069036585e-009,1.861083e-001

9.355818304910961e-009,1.860324e-001

9.494086160900706e-009,1.867454e-001

9.908889728869941e-009,1.906407e-001

1.066936293681354e-008,1.925589e-001

1.308905041663408e-008,1.917455e-001

1.467913076051614e-008,1.917489e-001

1.644204592438532e-008,1.910184e-001

1.720251913232888e-008,1.931774e-001

1.860100719515445e-008,1.929303e-001

1.929234647510314e-008,1.925002e-001

1.984541789906209e-008,1.920030e-001

1.991455182705696e-008,1.893169e-001

2.023899060784932e-008,1.680598e-001

2.061922721182110e-008,1.397515e-001

2.103403077979032e-008,1.060374e-001

2.148340131175697e-008,6.732733e-002

2.182907095173131e-008,3.653416e-002

2.186363791572875e-008,3.388304e-002

2.189820487972618e-008,3.220733e-002

2.200190577171848e-008,2.909810e-002

2.214017362770822e-008,2.548382e-002

2.227844148369796e-008,2.234634e-002

2.241670933968770e-008,1.962356e-002

2.255497719567744e-008,1.726253e-002

2.269324505166718e-008,1.521809e-002

2.283151290765691e-008,1.345151e-002

2.296978076364665e-008,1.192946e-002

2.314261558363383e-008,1.032730e-002

2.331545040362100e-008,9.014477e-003

2.348828522360817e-008,7.950830e-003

2.366112004359534e-008,7.101271e-003

2.383395486358252e-008,6.426046e-003

2.404135664756713e-008,5.801984e-003

2.428332539554917e-008,5.277779e-003

2.455986110752864e-008,4.879750e-003

2.487096378350556e-008,4.607661e-003

2.538946824346707e-008,4.371732e-003

2.635734323539524e-008,4.111380e-003

2.922640124718232e-008,3.690328e-003

3.527561994673389e-008,3.157076e-003

3.700396814660579e-008,3.059091e-003

3.959649044641363e-008,2.907916e-003

4.682098592187815e-008,2.592801e-003

4.941350822168600e-008,2.519557e-003

4.996657964564500e-008,2.498415e-003

5.394178050535036e-008,2.383608e-003

5.594666441720176e-008,2.352197e-003

6.033666884487637e-008,2.227720e-003

6.251438757671496e-008,2.220507e-003

6.811423574429990e-008,2.100599e-003

7.070675804410774e-008,2.053913e-003

7.499306157979004e-008,1.991888e-003

8.107684724333911e-008,1.900372e-003

8.194102134327506e-008,1.906401e-003

8.404960614711877e-008,1.894036e-003

9.144693644257048e-008,1.796869e-003

9.594064176223741e-008,1.759251e-003

9.999559009068970e-008,1.723506e-003

1.000000000000000e-007,1.723487e-003

