time,Vout

0.000000000000000e+000,0.000000e+000

1.599999993606716e-011,0.000000e+000

1.592843749488538e-009,0.000000e+000

1.902343750000000e-009,0.000000e+000

2.096890623465614e-009,0.000000e+000

2.389859373465614e-009,0.000000e+000

2.682828123465613e-009,0.000000e+000

2.975796873465613e-009,0.000000e+000

3.268765623465613e-009,0.000000e+000

3.757046873465612e-009,0.000000e+000

6.003140623465610e-009,0.000000e+000

9.909390623465627e-009,0.000000e+000

1.892773437500000e-008,0.000000e+000

2.006699218750001e-008,0.000000e+000

2.092480468750002e-008,0.000000e+000

2.229199218750001e-008,0.000000e+000

2.434277343749999e-008,0.000000e+000

2.649121093749997e-008,0.000000e+000

2.883496093749994e-008,0.000000e+000

3.127636718749997e-008,0.000000e+000

3.391308593750003e-008,0.000000e+000

3.674511718750010e-008,0.000000e+000

4.006542968750018e-008,6.168107e-006

4.055371093750020e-008,6.704469e-005

4.133496093750022e-008,2.559370e-004

4.250683593750024e-008,6.299922e-004

4.436230468750029e-008,1.162124e-003

4.651074218750034e-008,1.885267e-003

4.904980468750040e-008,2.864614e-003

5.227246093750048e-008,4.260592e-003

5.578808593750057e-008,5.926127e-003

5.832714843750063e-008,7.160939e-003

5.959667968750066e-008,7.504142e-003

6.408886718750077e-008,8.447208e-003

6.779980468750086e-008,8.965034e-003

7.209667968750096e-008,9.291070e-003

7.727246093750109e-008,9.396726e-003

8.371777343750125e-008,9.231980e-003

8.508496093750128e-008,9.167446e-003

9.465527343750151e-008,8.539188e-003

9.990234375000001e-008,8.117872e-003

1.000000000000000e-007,8.109760e-003

