time,Vout

0.000000000000000e+000,0.000000e+000

1.599999993606716e-011,0.000000e+000

2.256562494885372e-010,0.000000e+000

3.233124994885372e-010,0.000000e+000

4.209687494885372e-010,0.000000e+000

5.186249994885372e-010,0.000000e+000

6.162812494885372e-010,0.000000e+000

7.139374994885372e-010,0.000000e+000

8.115937494885372e-010,0.000000e+000

9.092499994885372e-010,0.000000e+000

1.104562499488537e-009,0.000000e+000

1.299874999488538e-009,0.000000e+000

1.495187499488538e-009,0.000000e+000

1.690499999488538e-009,0.000000e+000

1.935406251022924e-009,0.000000e+000

2.096890623465614e-009,0.000000e+000

2.878140623465613e-009,0.000000e+000

3.073453123465613e-009,0.000000e+000

3.268765623465613e-009,0.000000e+000

3.464078123465612e-009,0.000000e+000

3.659390623465612e-009,0.000000e+000

3.854703123465612e-009,0.000000e+000

4.050015623465612e-009,0.000000e+000

4.245328123465612e-009,0.000000e+000

4.440640623465611e-009,0.000000e+000

4.635953123465611e-009,0.000000e+000

4.928921873465611e-009,0.000000e+000

5.124234373465611e-009,1.907926e-007

5.221890623465610e-009,4.289989e-005

5.319546873465610e-009,4.771924e-004

5.417203123465610e-009,2.452516e-003

5.514859373465610e-009,7.964772e-003

5.612515623465610e-009,1.890392e-002

5.710171873465610e-009,3.586441e-002

5.807828123465610e-009,5.790855e-002

5.905484373465610e-009,8.333179e-002

6.003140623465610e-009,1.105598e-001

6.198453123465609e-009,1.668203e-001

6.393765623465609e-009,2.233815e-001

6.589078123465609e-009,2.797482e-001

6.784390623465609e-009,3.358839e-001

7.077359373465608e-009,4.196580e-001

7.370328123465608e-009,5.017360e-001

7.467984373465609e-009,5.257463e-001

7.565640623465610e-009,5.450471e-001

7.663296873465610e-009,5.584089e-001

7.760953123465611e-009,5.661203e-001

7.956265623465612e-009,5.705317e-001

9.616421873465625e-009,5.529152e-001

1.176485937346564e-008,5.312353e-001

1.449923437346566e-008,5.072865e-001

1.752657812346564e-008,4.857357e-001

1.873242187500000e-008,4.837145e-001

1.951367187499999e-008,4.846784e-001

2.033886718750003e-008,4.857950e-001

2.141308593750002e-008,4.870255e-001

2.219433593750001e-008,4.877731e-001

2.307324218750000e-008,4.884780e-001

2.336621093750000e-008,4.873236e-001

2.346386718750000e-008,4.837928e-001

2.356152343750000e-008,4.757905e-001

2.365917968749999e-008,4.620278e-001

2.375683593749999e-008,4.426572e-001

2.385449218749999e-008,4.190060e-001

2.404980468749999e-008,3.651648e-001

2.483105468749998e-008,1.402232e-001

2.522167968749998e-008,2.896519e-002

2.531933593749998e-008,1.785646e-003

2.541699218749998e-008,-2.370441e-002

2.551464843749998e-008,-4.558294e-002

2.561230468749998e-008,-6.209002e-002

2.570996093749997e-008,-7.267896e-002

2.580761718749997e-008,-7.822136e-002

2.590527343749997e-008,-8.032826e-002

2.600292968749997e-008,-8.052605e-002

2.619824218749997e-008,-7.882570e-002

2.649121093749997e-008,-7.540126e-002

2.776074218749995e-008,-6.114177e-002

2.903027343749994e-008,-4.810105e-002

3.029980468749995e-008,-3.608859e-002

3.147167968749998e-008,-2.574074e-002

3.244824218750000e-008,-1.760511e-002

3.332714843750002e-008,-1.063595e-002

3.401074218750004e-008,-5.433640e-003

3.449902343750005e-008,-1.834720e-003

3.469433593750005e-008,-4.399092e-004

3.488964843750006e-008,8.963367e-004

3.498730468750006e-008,1.530683e-003

3.508496093750006e-008,2.135981e-003

3.518261718750007e-008,2.707998e-003

3.528027343750007e-008,3.243376e-003

3.537792968750007e-008,3.739706e-003

3.547558593750007e-008,4.195432e-003

3.567089843750008e-008,4.982064e-003

3.586621093750008e-008,5.601097e-003

3.606152343750009e-008,6.053665e-003

3.625683593750009e-008,6.342167e-003

3.645214843750010e-008,6.471285e-003

3.664746093750010e-008,6.453183e-003

3.694042968750011e-008,6.211001e-003

3.820996093750014e-008,4.498716e-003

3.899121093750016e-008,3.587410e-003

3.977246093750018e-008,2.809663e-003

4.055371093750020e-008,2.154437e-003

4.133496093750022e-008,1.611787e-003

4.211621093750023e-008,1.172887e-003

4.289746093750025e-008,8.297831e-004

4.367871093750027e-008,5.751766e-004

4.445996093750029e-008,4.023384e-004

4.524121093750031e-008,3.050732e-004

4.612011718750033e-008,2.785528e-004

4.719433593750036e-008,3.401866e-004

4.944042968750041e-008,5.229258e-004

5.168652343750047e-008,6.093247e-004

5.510449218750055e-008,6.260244e-004

5.578808593750057e-008,6.212665e-004

6.653027343750083e-008,5.678855e-004

8.508496093750128e-008,5.186003e-004

9.990234375000001e-008,4.807125e-004

1.000000000000000e-007,4.804739e-004

