time,Vout

0.000000000000000e+000,0.000000e+000

1.599999993606716e-011,0.000000e+000

1.397531249488538e-009,0.000000e+000

1.592843749488538e-009,0.000000e+000

1.788156249488538e-009,0.000000e+000

1.935406251022924e-009,0.000000e+000

2.096890623465614e-009,0.000000e+000

2.292203123465614e-009,0.000000e+000

2.487515623465613e-009,0.000000e+000

2.682828123465613e-009,0.000000e+000

2.878140623465613e-009,0.000000e+000

3.073453123465613e-009,0.000000e+000

3.366421873465613e-009,0.000000e+000

4.538296873465611e-009,0.000000e+000

6.393765623465609e-009,0.000000e+000

9.714078123465625e-009,0.000000e+000

1.980664062499999e-008,0.000000e+000

2.063183593750002e-008,0.000000e+000

2.160839843750001e-008,0.000000e+000

2.365917968749999e-008,0.000000e+000

2.570996093749997e-008,0.000000e+000

2.649121093749997e-008,0.000000e+000

2.854199218749995e-008,0.000000e+000

3.069042968749996e-008,0.000000e+000

3.293652343750001e-008,0.000000e+000

3.528027343750007e-008,7.817199e-010

3.752636718750012e-008,2.740689e-005

4.026074218750019e-008,1.505830e-004

4.279980468750025e-008,3.443734e-004

4.543652343750032e-008,6.299989e-004

4.826855468750038e-008,1.029025e-003

5.139355468750046e-008,1.571214e-003

5.578808593750057e-008,2.454720e-003

6.076855468750069e-008,3.369471e-003

6.526074218750080e-008,4.054981e-003

6.994824218750091e-008,4.611162e-003

7.502636718750103e-008,5.038772e-003

8.078808593750117e-008,5.337882e-003

8.508496093750128e-008,5.453743e-003

9.250683593750146e-008,5.493549e-003

9.990234375000001e-008,5.386638e-003

1.000000000000000e-007,5.384473e-003

