time,Vn001

0.000000000000000e+000,0.000000e+000

1.599999993606716e-011,0.000000e+000

6.595164688496924e-010,8.548896e-006

8.873092414330445e-010,5.836028e-005

1.115102014016397e-009,1.594330e-004

1.342894786599749e-009,3.142477e-004

1.570687559183100e-009,5.248595e-004

1.798480331766452e-009,7.929954e-004

2.053151646936116e-009,1.161567e-003

2.341689158875028e-009,1.672837e-003

2.721343779847281e-009,2.478110e-003

3.556583945986238e-009,4.417066e-003

4.847409657291905e-009,7.621061e-003

7.049406458930985e-009,1.339219e-002

1.099781451704240e-008,2.418192e-002

1.335167316707036e-008,3.074025e-002

1.540180812032051e-008,3.648914e-002

1.737601214937622e-008,4.204255e-002

1.911993704570792e-008,4.679263e-002

2.005315164693612e-008,4.842255e-002

2.056948193145838e-008,4.889529e-002

2.261961688470853e-008,4.976920e-002

2.474568276215314e-008,5.020933e-002

2.694767956379220e-008,5.043559e-002

2.922560728962570e-008,5.052800e-002

3.180725871223701e-008,5.052201e-002

3.514821937679282e-008,5.040004e-002

4.023559129782098e-008,5.005877e-002

4.334875918979344e-008,4.978966e-002

4.646192708176590e-008,4.948904e-002

4.987881867051616e-008,4.913196e-002

5.329571025926642e-008,4.875338e-002

5.762377293835008e-008,4.825098e-002

6.195183561743374e-008,4.772994e-002

6.612803644812851e-008,4.721462e-002

7.038016820301772e-008,4.668089e-002

7.987153372732399e-008,4.547021e-002

8.609786951126891e-008,4.466914e-002

8.890731370646357e-008,4.430723e-002

9.019813941776922e-008,4.414095e-002

9.665226797429749e-008,4.331057e-002

9.763936998882534e-008,4.318382e-002

9.996469724268581e-008,4.288558e-002

1.000000000000000e-007,4.288106e-002

