time,Vn001

0.000000000000000e+000,0.000000e+000

1.599999993606716e-011,0.000000e+000

1.202218749488538e-009,4.230941e-006

1.397531249488538e-009,3.581099e-005

1.592843749488538e-009,1.097995e-004

1.885812499488538e-009,2.995348e-004

2.096890623465614e-009,4.991047e-004

2.389859373465614e-009,8.596667e-004

2.682828123465613e-009,1.316262e-003

2.975796873465613e-009,1.870199e-003

3.659390623465612e-009,3.397428e-003

1.645235937346565e-008,3.246693e-002

1.694064062346565e-008,3.357314e-002

1.742892187346564e-008,3.467880e-002

1.790234375000000e-008,3.575028e-002

1.853710937500000e-008,3.718606e-002

1.970898437499999e-008,3.965977e-002

2.053417968750002e-008,4.062394e-002

2.160839843750001e-008,4.083686e-002

2.404980468749999e-008,4.078306e-002

2.649121093749997e-008,4.070120e-002

3.000683593749994e-008,4.054519e-002

3.078808593749996e-008,4.050554e-002

3.088574218749996e-008,4.050047e-002

3.098339843749996e-008,4.049538e-002

3.108105468749997e-008,4.049026e-002

3.117871093749997e-008,4.048512e-002

3.127636718749997e-008,4.047996e-002

3.137402343749997e-008,4.047477e-002

3.147167968749998e-008,4.046956e-002

3.156933593749998e-008,4.046433e-002

3.166699218749998e-008,4.045907e-002

3.186230468749999e-008,4.044849e-002

3.235058593750000e-008,4.042166e-002

3.303417968750001e-008,4.038320e-002

3.322949218750002e-008,4.037204e-002

3.332714843750002e-008,4.036642e-002

3.342480468750002e-008,4.036079e-002

3.352246093750003e-008,4.035513e-002

3.381542968750003e-008,4.033805e-002

3.508496093750006e-008,4.026215e-002

3.615917968750009e-008,4.019567e-002

3.908886718750016e-008,4.000528e-002

4.260449218750025e-008,3.976241e-002

4.680371093750035e-008,3.945672e-002

4.904980468750040e-008,3.928782e-002

4.924511718750041e-008,3.927299e-002

4.934277343750041e-008,3.926556e-002

4.944042968750041e-008,3.925813e-002

4.963574218750042e-008,3.924325e-002

5.041699218750044e-008,3.918352e-002

5.110058593750045e-008,3.913099e-002

5.119824218750046e-008,3.912346e-002

5.129589843750046e-008,3.911594e-002

5.139355468750046e-008,3.910840e-002

5.149121093750046e-008,3.910086e-002

5.158886718750046e-008,3.909332e-002

5.315136718750050e-008,3.897202e-002

5.559277343750056e-008,3.878044e-002

5.578808593750057e-008,3.876501e-002

5.832714843750063e-008,3.856337e-002

6.096386718750069e-008,3.835203e-002

6.369824218750076e-008,3.813066e-002

6.653027343750083e-008,3.789653e-002

6.945996093750090e-008,3.765055e-002

7.248730468750097e-008,3.739299e-002

7.561230468750105e-008,3.712379e-002

7.883496093750113e-008,3.684292e-002

8.215527343750121e-008,3.655131e-002

8.508496093750128e-008,3.629545e-002

8.850292968750136e-008,3.599750e-002

9.201855468750145e-008,3.569176e-002

9.533886718750153e-008,3.540398e-002

9.865917968750161e-008,3.511738e-002

9.990234375000001e-008,3.501042e-002

1.000000000000000e-007,3.500202e-002

