time,Vout

0.000000000000000e+000,0.000000e+000

1.599999993606716e-011,0.000000e+000

3.036402568329172e-010,0.000000e+000

5.671006428494871e-010,0.000000e+000

8.305610288660571e-010,0.000000e+000

1.094021414882627e-009,0.000000e+000

1.357481800899197e-009,0.000000e+000

1.620942186915767e-009,0.000000e+000

1.912179871327810e-009,0.000000e+000

2.258972152530800e-009,0.000000e+000

2.610252667219560e-009,0.000000e+000

2.873713053236130e-009,0.000000e+000

3.137173439252700e-009,0.000000e+000

3.400633825269270e-009,0.000000e+000

3.664094211285840e-009,0.000000e+000

3.927554597302409e-009,0.000000e+000

4.191014983318977e-009,0.000000e+000

4.542295498007736e-009,8.033425e-018

4.630115626679925e-009,5.635789e-004

4.717935755352115e-009,4.536700e-003

4.805755884024304e-009,1.533887e-002

4.893576012696494e-009,3.187980e-002

5.244856527385252e-009,1.053037e-001

5.596137042074011e-009,1.783849e-001

5.947417556762769e-009,2.510555e-001

6.298698071451528e-009,3.233121e-001

6.649978586140286e-009,3.951526e-001

6.737798714812476e-009,4.086668e-001

6.825618843484665e-009,4.131657e-001

9.372402574978181e-009,3.962679e-001

1.244610707850485e-008,3.765421e-001

1.499289080999837e-008,3.626745e-001

1.657365312609776e-008,3.615528e-001

1.857974918833198e-008,3.629732e-001

1.937013034638168e-008,3.634150e-001

2.017416406294145e-008,3.637914e-001

2.114018547833553e-008,3.641474e-001

2.201838676505742e-008,3.643834e-001

2.263312766576274e-008,3.640675e-001

2.272094779443493e-008,3.601222e-001

2.280876792310712e-008,3.489318e-001

2.298440818045149e-008,3.137025e-001

2.342350882381244e-008,2.220855e-001

2.421388998186214e-008,5.876675e-002

2.447735036787870e-008,4.782388e-003

2.465299062522308e-008,-3.108118e-002

2.474081075389527e-008,-4.443574e-002

2.482863088256746e-008,-4.861858e-002

2.851707628679939e-008,-2.407477e-002

3.001001847422660e-008,-1.457677e-002

3.115168014696505e-008,-7.627985e-003

3.194206130501475e-008,-2.992358e-003

3.229334181970351e-008,-9.945778e-004

3.238116194837569e-008,-5.272988e-004

3.246898207704788e-008,-8.545748e-005

3.255680220572007e-008,3.309070e-004

3.264462233439226e-008,7.210998e-004

3.273244246306445e-008,1.084341e-003

3.290808272040883e-008,1.733887e-003

3.308372297775320e-008,2.280669e-003

3.325936323509758e-008,2.724552e-003

3.343500349244196e-008,3.067113e-003

3.361064374978634e-008,3.309381e-003

3.378628400713071e-008,3.452505e-003

3.396192426447509e-008,3.497295e-003

3.413756452181947e-008,3.444899e-003

3.536704632323011e-008,2.478718e-003

3.633306773862419e-008,1.835584e-003

3.721126902534608e-008,1.350393e-003

3.808947031206796e-008,9.572855e-004

3.896767159878985e-008,6.526877e-004

3.984587288551174e-008,4.323479e-004

4.072407417223363e-008,2.916773e-004

4.160227545895551e-008,2.258417e-004

4.274393713169397e-008,2.350003e-004

4.564200137787620e-008,3.466711e-004

4.924262665343594e-008,3.773760e-004

4.976954742546907e-008,3.763014e-004

7.611558602712694e-008,3.301957e-004

9.991484089729189e-008,3.060794e-004

1.000000000000000e-007,3.060052e-004

