time,Vn001

0.000000000000000e+000,0.000000e+000

2.642233172890507e-011,5.653711e-008

2.869806265498530e-010,4.052500e-005

5.475389213708006e-010,1.602445e-004

5.579612531636385e-010,1.667034e-004

5.683835849564763e-010,1.732912e-004

5.788059167493142e-010,1.800082e-004

5.996505803349899e-010,1.938295e-004

6.309175757135035e-010,2.155307e-004

6.621845710920171e-010,2.383961e-004

7.038738982633686e-010,2.706960e-004

7.455632254347201e-010,3.050699e-004

7.976748843989094e-010,3.509572e-004

8.602088751559366e-010,4.103097e-004

9.331651977058017e-010,4.854789e-004

1.037388515634181e-009,6.039572e-004

1.183301160733913e-009,7.917375e-004

1.402170128383510e-009,1.121414e-003

1.693995418582973e-009,1.650675e-003

1.933709049818245e-009,2.162129e-003

1.944131381611083e-009,2.185987e-003

1.989577668207162e-009,2.292898e-003

1.996605814074612e-009,2.309684e-003

2.010521976368703e-009,2.343089e-003

2.083478298918567e-009,2.519359e-003

2.187701616846945e-009,2.771056e-003

2.333614261946673e-009,3.123243e-003

2.500371570632078e-009,3.525632e-003

2.573327893181942e-009,3.701640e-003

2.885997846967075e-009,4.455752e-003

3.334158114059099e-009,5.535586e-003

3.969920353422202e-009,7.064992e-003

4.063721339557742e-009,7.290402e-003

4.220056316450308e-009,7.665948e-003

5.022575864498816e-009,9.591562e-003

5.158066177805707e-009,9.916301e-003

5.554114785933542e-009,1.086487e-002

6.012697384818404e-009,1.196209e-002

6.106498370953944e-009,1.218636e-002

6.335789670396374e-009,1.273435e-002

7.127886886652044e-009,1.462496e-002

7.273799531751773e-009,1.497282e-002

7.690692803465283e-009,1.596598e-002

8.190964729521496e-009,1.715648e-002

8.388989033585414e-009,1.762730e-002

9.139396922669733e-009,1.940933e-002

9.233197908805272e-009,1.963185e-002

9.337421226733650e-009,1.987903e-002

9.525023199004730e-009,2.032379e-002

1.029627575167472e-008,2.215019e-002

1.045261072856729e-008,2.251999e-002

