time,Vn014

0.000000000000000e+000,0.000000e+000

1.599999993606716e-011,0.000000e+000

2.194546873465614e-009,0.000000e+000

2.487515623465613e-009,0.000000e+000

2.780484373465613e-009,0.000000e+000

3.073453123465613e-009,0.000000e+000

3.366421873465613e-009,0.000000e+000

3.659390623465612e-009,0.000000e+000

3.952359373465612e-009,0.000000e+000

6.100796873465609e-009,0.000000e+000

1.127657812346564e-008,0.000000e+000

2.053417968750002e-008,0.000000e+000

2.141308593750002e-008,0.000000e+000

2.238964843750001e-008,0.000000e+000

2.649121093749997e-008,0.000000e+000

2.990917968749994e-008,1.271200e-005

3.108105468749997e-008,8.820002e-005

3.332714843750002e-008,3.551613e-004

3.576855468750008e-008,7.346625e-004

3.830761718750014e-008,1.222356e-003

4.113964843750021e-008,1.872372e-003

4.426464843750029e-008,2.712169e-003

4.875683593750040e-008,4.069451e-003

5.451855468750054e-008,5.410325e-003

5.578808593750057e-008,5.684590e-003

5.608105468750057e-008,5.746905e-003

5.627636718750058e-008,5.788247e-003

5.647167968750058e-008,5.829430e-003

5.676464843750059e-008,5.890906e-003

5.735058593750060e-008,6.012794e-003

5.822949218750063e-008,6.193002e-003

5.852246093750063e-008,6.252381e-003

6.242871093750073e-008,7.012372e-003

6.740917968750085e-008,7.901460e-003

7.414746093750101e-008,8.977397e-003

7.463574218750102e-008,9.050181e-003

7.561230468750105e-008,9.193769e-003

7.639355468750107e-008,9.306768e-003

8.215527343750121e-008,1.009143e-002

8.508496093750128e-008,1.045961e-002

9.172558593750144e-008,1.122425e-002

9.990234375000001e-008,1.204479e-002

1.000000000000000e-007,1.205385e-002

