time,Vn014

0.000000000000000e+000,0.000000e+000

7.999999968033578e-012,0.000000e+000

6.162812494885372e-010,0.000000e+000

7.139374994885372e-010,0.000000e+000

8.115937494885372e-010,0.000000e+000

9.092499994885372e-010,0.000000e+000

1.006906249488537e-009,0.000000e+000

1.104562499488537e-009,0.000000e+000

1.202218749488538e-009,0.000000e+000

1.299874999488538e-009,0.000000e+000

1.397531249488538e-009,0.000000e+000

1.495187499488538e-009,0.000000e+000

1.592843749488538e-009,0.000000e+000

1.690499999488538e-009,0.000000e+000

1.788156249488538e-009,0.000000e+000

1.935406251022924e-009,0.000000e+000

2.096890623465614e-009,0.000000e+000

2.292203123465614e-009,0.000000e+000

2.487515623465613e-009,0.000000e+000

2.780484373465613e-009,0.000000e+000

5.026578123465611e-009,0.000000e+000

8.249234373465615e-009,6.230349e-014

9.128140623465621e-009,1.231921e-005

9.225796873465622e-009,3.222615e-005

9.323453123465622e-009,7.233382e-005

9.421109373465623e-009,1.418641e-004

9.518765623465624e-009,2.480990e-004

9.616421873465625e-009,3.951262e-004

9.714078123465625e-009,5.844674e-004

9.811734373465626e-009,8.164371e-004

9.909390623465627e-009,1.091032e-003

1.000704687346563e-008,1.408214e-003

1.010470312346563e-008,1.767942e-003

1.020235937346563e-008,2.170178e-003

1.030001562346563e-008,2.614884e-003

1.039767187346563e-008,3.102019e-003

1.049532812346563e-008,3.631547e-003

1.059298437346563e-008,4.203424e-003

1.078829687346563e-008,5.473965e-003

1.098360937346564e-008,6.911325e-003

1.117892187346564e-008,8.500420e-003

1.410860937346566e-008,3.419241e-002

1.694064062346565e-008,5.841331e-002

1.703829687346565e-008,5.923707e-002

1.713595312346564e-008,6.006008e-002

1.723360937346564e-008,6.088233e-002

1.733126562346564e-008,6.170383e-002

1.742892187346564e-008,6.252458e-002

1.752657812346564e-008,6.334457e-002

1.762423437346564e-008,6.416381e-002

1.772189062346564e-008,6.498230e-002

1.781954687346564e-008,6.580007e-002

1.790234375000000e-008,6.649280e-002

1.800000000000000e-008,6.730931e-002

1.806835937500000e-008,6.788024e-002

1.814648437500000e-008,6.853227e-002

1.824414062500000e-008,6.934672e-002

1.834179687500000e-008,7.016046e-002

1.843945312500000e-008,7.097344e-002

1.863476562500000e-008,7.259718e-002

1.883007812500000e-008,7.421795e-002

1.902539062499999e-008,7.583573e-002

1.941601562499999e-008,7.906242e-002

1.961132812499999e-008,8.067133e-002

1.970898437499999e-008,8.147468e-002

1.980664062499999e-008,8.227728e-002

1.990429687499999e-008,8.307916e-002

2.002871093750000e-008,8.409984e-002

2.033886718750003e-008,8.663858e-002

2.258496093750000e-008,1.048056e-001

2.551464843749998e-008,1.279325e-001

2.649121093749997e-008,1.355008e-001

2.766308593749996e-008,1.440028e-001

2.844433593749995e-008,1.470487e-001

2.922558593749994e-008,1.473489e-001

3.371777343750003e-008,1.405439e-001

3.537792968750007e-008,1.378865e-001

3.557324218750008e-008,1.375695e-001

3.567089843750008e-008,1.374107e-001

3.576855468750008e-008,1.372516e-001

3.586621093750008e-008,1.370923e-001

3.596386718750008e-008,1.369328e-001

3.606152343750009e-008,1.367731e-001

3.625683593750009e-008,1.364529e-001

3.703808593750011e-008,1.351636e-001

3.733105468750012e-008,1.346765e-001

3.742871093750012e-008,1.345137e-001

3.752636718750012e-008,1.343507e-001

3.762402343750013e-008,1.341874e-001

3.772167968750013e-008,1.340240e-001

3.781933593750013e-008,1.338603e-001

3.791699218750013e-008,1.336965e-001

3.801464843750013e-008,1.335324e-001

3.811230468750014e-008,1.333681e-001

3.820996093750014e-008,1.332036e-001

3.830761718750014e-008,1.330389e-001

3.957714843750017e-008,1.308787e-001

4.973339843750042e-008,1.131138e-001

5.373730468750052e-008,1.071374e-001

5.461621093750054e-008,1.059370e-001

5.549511718750056e-008,1.047755e-001

5.578808593750057e-008,1.043969e-001

6.008496093750067e-008,9.932008e-002

6.369824218750076e-008,9.570789e-002

6.672558593750083e-008,9.297524e-002

6.906933593750089e-008,9.091613e-002

7.063183593750093e-008,8.956703e-002

7.121777343750094e-008,8.906579e-002

7.160839843750095e-008,8.873302e-002

7.190136718750096e-008,8.848415e-002

7.219433593750097e-008,8.823588e-002

7.248730468750097e-008,8.798823e-002

7.278027343750098e-008,8.774117e-002

7.307324218750099e-008,8.749470e-002

7.346386718750100e-008,8.716699e-002

7.444042968750102e-008,8.635221e-002

8.029980468750116e-008,8.158902e-002

8.508496093750128e-008,7.784407e-002

9.016308593750140e-008,7.401502e-002

9.279980468750147e-008,7.208997e-002

9.524121093750153e-008,7.034776e-002

9.768261718750159e-008,6.864538e-002

9.990234375000001e-008,6.713293e-002

1.000000000000000e-007,6.706716e-002

