time,Vout

0.000000000000000e+000,0.000000e+000

1.599999993606716e-011,0.000000e+000

4.130665060477711e-010,0.000000e+000

6.768817795539808e-010,0.000000e+000

9.406970530601904e-010,0.000000e+000

1.204512326566400e-009,0.000000e+000

1.468327600072610e-009,0.000000e+000

1.732142873578819e-009,0.000000e+000

2.015185072032586e-009,0.000000e+000

2.353823372041600e-009,0.000000e+000

3.057330768058159e-009,0.000000e+000

4.288468711087137e-009,0.000000e+000

6.486929323638884e-009,4.367691e-008

8.040508156508785e-009,3.851908e-006

8.069820964676142e-009,4.069898e-006

9.476835756709260e-009,3.147750e-005

1.085453774057502e-008,1.138484e-004

1.214430129993871e-008,2.674841e-004

1.340475205113505e-008,5.004078e-004

1.437207472065782e-008,7.454892e-004

1.580840232085829e-008,1.185166e-003

1.686366341488313e-008,1.566913e-003

1.701022745571991e-008,1.658610e-003

1.883541503276967e-008,2.437251e-003

1.977342489412508e-008,2.868808e-003

2.115785592261059e-008,3.541582e-003

2.394257269850947e-008,4.956820e-003

2.549615153137937e-008,5.756742e-003

2.819292988277618e-008,7.068713e-003

2.968788309931136e-008,7.685513e-003

3.200359494453254e-008,8.375418e-003

3.414342994074957e-008,8.677587e-003

3.428999398158635e-008,8.689238e-003

3.610738808796246e-008,8.755379e-003

3.807134623517536e-008,8.687552e-003

4.026980684772710e-008,8.443148e-003

4.088537581924159e-008,8.387872e-003

4.308383643179334e-008,7.972568e-003

4.355284136247105e-008,7.958520e-003

4.897571087343202e-008,6.780755e-003

4.938609018777501e-008,6.775348e-003

5.187767888200033e-008,6.198292e-003

5.199493011466975e-008,6.196229e-003

5.208286853917182e-008,6.245418e-003

5.246393504534746e-008,6.200666e-003

5.492621093140542e-008,5.616271e-003

5.501414935590749e-008,5.789459e-003

5.513140058857691e-008,5.817330e-003

5.533659024574841e-008,5.803933e-003

5.694879469495302e-008,5.331638e-003

5.782817893997372e-008,5.133711e-003

5.791611736447579e-008,5.271669e-003

5.815061982981464e-008,5.298323e-003

5.985076270352133e-008,4.831147e-003

6.067152133220731e-008,4.657289e-003

6.075945975670938e-008,4.664935e-003

6.084739818121145e-008,4.750382e-003

6.105258783838295e-008,4.794984e-003

6.286998194475906e-008,4.339130e-003

6.369074057344505e-008,4.179697e-003

6.380799180611447e-008,4.275221e-003

6.401318146328597e-008,4.314723e-003

6.585988837782944e-008,3.891046e-003

6.665133419834806e-008,3.750493e-003

6.676858543101749e-008,3.853009e-003

6.697377508818899e-008,3.897275e-003

6.876185638639774e-008,3.506070e-003

6.946536378241430e-008,3.388468e-003

6.961192782325108e-008,3.365404e-003

6.964124063141844e-008,3.394156e-003

6.969986624775315e-008,3.500821e-003

6.978780467225522e-008,3.509107e-003

6.987574309675729e-008,3.506131e-003

7.040337364376971e-008,3.399340e-003

7.201557809297433e-008,3.095827e-003

7.257252144815410e-008,3.013545e-003

7.266045987265617e-008,3.110233e-003

7.286564952982767e-008,3.170996e-003

7.459510521170171e-008,2.833925e-003

7.556242788122448e-008,2.708744e-003

7.567967911389390e-008,2.733894e-003

7.606074562006954e-008,2.705278e-003

7.825920623262129e-008,2.410233e-003

7.852302150612750e-008,2.395303e-003

7.861095993062957e-008,2.440922e-003

7.884546239596842e-008,2.456692e-003

8.104392300852017e-008,2.169466e-003

8.148361513103051e-008,2.139221e-003

8.157155355553258e-008,2.190779e-003

8.177674321270408e-008,2.217849e-003

8.379932697625169e-008,1.959166e-003

8.441489594776618e-008,1.899810e-003

8.450283437226825e-008,1.978030e-003

8.464939841310503e-008,1.951509e-003

8.476664964577446e-008,1.954903e-003

8.693579745015885e-008,1.722503e-003

8.705304868282827e-008,1.712567e-003

8.740480238083655e-008,1.696461e-003

8.749274080533862e-008,1.740780e-003

8.772724327067748e-008,1.760749e-003

8.986707826689451e-008,1.541259e-003

9.036539600573957e-008,1.510894e-003

9.048264723840900e-008,1.525729e-003

9.329667682247523e-008,1.325680e-003

9.338461524697730e-008,1.396553e-003

9.367774332865087e-008,1.409769e-003

9.558307585952905e-008,1.235764e-003

9.584689113303526e-008,1.218162e-003

9.622795763921090e-008,1.200889e-003

9.649177291271711e-008,1.236593e-003

9.915923845594656e-008,1.056367e-003

9.930580249678334e-008,1.098635e-003

9.997068719183265e-008,1.062499e-003

1.000000000000000e-007,1.059899e-003

