time,Vn014

0.000000000000000e+000,0.000000e+000

7.999999968033578e-012,0.000000e+000

1.595222484615177e-010,0.000000e+000

2.550444971787668e-010,0.000000e+000

3.505667458960159e-010,0.000000e+000

4.460889946132651e-010,0.000000e+000

5.416112433305141e-010,0.000000e+000

6.848946164063877e-010,0.000000e+000

8.281779894822612e-010,0.000000e+000

9.714613625581348e-010,0.000000e+000

1.114744735634009e-009,0.000000e+000

1.258028108709883e-009,4.887222e-021

1.401311481785756e-009,9.507408e-006

1.544594854861630e-009,7.384717e-005

1.687878227937504e-009,2.065273e-004

1.831161601013378e-009,4.080001e-004

1.952238875641376e-009,6.312965e-004

2.071641686537937e-009,9.015944e-004

2.214925059613811e-009,1.289779e-003

2.358208432689685e-009,1.747852e-003

2.453730681406934e-009,2.092452e-003

2.501491805765558e-009,2.276556e-003

2.549252930124183e-009,2.468545e-003

2.597014054482808e-009,2.668433e-003

2.644775178841432e-009,2.876230e-003

2.740297427558682e-009,3.315603e-003

2.883580800634555e-009,4.034285e-003

3.074625298069054e-009,5.104287e-003

3.265669795503552e-009,6.302628e-003

3.456714292938051e-009,7.603529e-003

3.647758790372549e-009,8.924243e-003

3.838803287807047e-009,1.025299e-002

4.077608909600168e-009,1.192375e-002

4.316414531393289e-009,1.360207e-002

4.507459028827786e-009,1.494760e-002

4.555220153186410e-009,1.528413e-002

4.602981277545034e-009,1.562066e-002

4.841786899338155e-009,1.730238e-002

5.940292759586512e-009,2.493523e-002

7.325365365986614e-009,3.411123e-002

8.471632350593596e-009,4.142109e-002

9.522377086483328e-009,4.803105e-002

1.334326703517327e-008,7.159523e-002

1.831044730833107e-008,1.009713e-001

1.907462529806908e-008,1.053643e-001

1.988656441216572e-008,1.094929e-001

2.050384368519992e-008,1.112125e-001

2.055160480955855e-008,1.112902e-001

2.059936593391718e-008,1.113599e-001

2.069488818263443e-008,1.114752e-001

2.145906617237244e-008,1.112582e-001

2.203219966467595e-008,1.104773e-001

2.231876641082771e-008,1.100597e-001

2.241428865954496e-008,1.099180e-001

2.250981090826221e-008,1.097753e-001

2.255757203262084e-008,1.097038e-001

2.260533315697946e-008,1.096321e-001

2.265309428133809e-008,1.095603e-001

2.351279451979335e-008,1.082812e-001

2.442025588260724e-008,1.070633e-001

2.508891162362801e-008,1.062839e-001

2.561428399157289e-008,1.057235e-001

2.580532848900739e-008,1.055275e-001

2.590085073772465e-008,1.054305e-001

2.599637298644190e-008,1.053342e-001

2.609189523515915e-008,1.052385e-001

2.618741748387640e-008,1.051431e-001

2.628293973259365e-008,1.050481e-001

2.637846198131090e-008,1.049533e-001

2.647398423002816e-008,1.048586e-001

2.661726760310403e-008,1.047167e-001

2.676055097617991e-008,1.045747e-001

2.690383434925579e-008,1.044328e-001

2.704711772233167e-008,1.042908e-001

2.719040109540754e-008,1.041488e-001

2.723816221976617e-008,1.041014e-001

2.738144559284205e-008,1.039593e-001

2.752472896591793e-008,1.038170e-001

2.766801233899380e-008,1.036747e-001

2.833666808001457e-008,1.030089e-001

2.886204044795945e-008,1.024844e-001

2.938741281590433e-008,1.019593e-001

2.991278518384922e-008,1.014349e-001

3.043815755179410e-008,1.009120e-001

3.096352991973898e-008,1.003914e-001

3.158442453640112e-008,9.977969e-002

3.263516927229089e-008,9.875362e-002

3.440233087356005e-008,9.705268e-002

4.032471029402965e-008,9.155916e-002

4.156649952735393e-008,9.044663e-002

4.997245741447208e-008,8.325952e-002

5.589483683494168e-008,7.853939e-002

7.022317414252797e-008,6.819424e-002

8.455151145011375e-008,5.921102e-002

9.887984875769952e-008,5.141230e-002

9.998353139742027e-008,5.085611e-002

1.000000000000000e-007,5.084785e-002

