time,Vn001

0.000000000000000e+000,0.000000e+000

7.999999968033578e-012,0.000000e+000

2.256562494885372e-010,1.093932e-005

3.233124994885372e-010,4.713285e-005

4.209687494885372e-010,1.249384e-004

5.186249994885372e-010,2.490996e-004

6.162812494885372e-010,4.195815e-004

7.139374994885372e-010,6.363470e-004

8.115937494885372e-010,8.993580e-004

9.092499994885372e-010,1.208576e-003

1.006906249488537e-009,1.563964e-003

1.104562499488537e-009,1.965483e-003

1.202218749488538e-009,2.413095e-003

1.299874999488538e-009,2.906761e-003

1.397531249488538e-009,3.446444e-003

1.495187499488538e-009,4.032104e-003

1.592843749488538e-009,4.663705e-003

1.788156249488538e-009,6.064571e-003

1.935406251022924e-009,7.233038e-003

2.096890623465614e-009,8.647420e-003

2.878140623465613e-009,1.613519e-002

2.975796873465613e-009,1.707254e-002

3.073453123465613e-009,1.800910e-002

3.171109373465613e-009,1.894487e-002

3.268765623465613e-009,1.987985e-002

3.366421873465613e-009,2.081404e-002

3.464078123465612e-009,2.174744e-002

3.561734373465612e-009,2.268005e-002

3.659390623465612e-009,2.361186e-002

3.757046873465612e-009,2.454288e-002

3.854703123465612e-009,2.547310e-002

3.952359373465612e-009,2.640253e-002

4.050015623465612e-009,2.733117e-002

4.147671873465612e-009,2.825901e-002

4.342984373465611e-009,3.011229e-002

4.538296873465611e-009,3.196238e-002

4.733609373465611e-009,3.380928e-002

5.026578123465611e-009,3.657364e-002

5.124234373465611e-009,3.749349e-002

5.221890623465610e-009,3.841254e-002

5.319546873465610e-009,3.933080e-002

5.417203123465610e-009,4.024825e-002

5.514859373465610e-009,4.116490e-002

5.612515623465610e-009,4.208075e-002

5.710171873465610e-009,4.299580e-002

5.807828123465610e-009,4.391005e-002

5.905484373465610e-009,4.482349e-002

6.003140623465610e-009,4.573613e-002

6.100796873465609e-009,4.664798e-002

6.198453123465609e-009,4.755902e-002

6.393765623465609e-009,4.937869e-002

6.589078123465609e-009,5.119516e-002

6.784390623465609e-009,5.300841e-002

6.979703123465609e-009,5.481846e-002

7.175015623465608e-009,5.662529e-002

7.370328123465608e-009,5.842891e-002

7.467984373465609e-009,5.932952e-002

7.565640623465610e-009,6.022932e-002

7.663296873465610e-009,6.112832e-002

7.760953123465611e-009,6.202652e-002

7.956265623465612e-009,6.382051e-002

9.421109373465623e-009,7.717317e-002

1.127657812346564e-008,9.382746e-002

1.352267187346565e-008,1.135202e-001

1.625704687346565e-008,1.368332e-001

1.790234375000000e-008,1.505572e-001

1.873242187500000e-008,1.567117e-001

1.951367187499999e-008,1.596315e-001

2.033886718750003e-008,1.595281e-001

2.141308593750002e-008,1.578416e-001

2.219433593750001e-008,1.566178e-001

2.297558593750000e-008,1.553971e-001

2.336621093750000e-008,1.547881e-001

2.346386718750000e-008,1.546360e-001

2.356152343750000e-008,1.544839e-001

2.365917968749999e-008,1.543319e-001

2.375683593749999e-008,1.541800e-001

2.385449218749999e-008,1.540281e-001

2.404980468749999e-008,1.537246e-001

2.473339843749998e-008,1.526640e-001

2.522167968749998e-008,1.519084e-001

2.531933593749998e-008,1.517575e-001

2.541699218749998e-008,1.516067e-001

2.551464843749998e-008,1.514559e-001

2.561230468749998e-008,1.513052e-001

2.570996093749997e-008,1.511546e-001

2.580761718749997e-008,1.510040e-001

2.590527343749997e-008,1.508535e-001

2.600292968749997e-008,1.507031e-001

2.619824218749997e-008,1.504025e-001

2.649121093749997e-008,1.499521e-001

2.824902343749995e-008,1.472651e-001

2.990917968749994e-008,1.447610e-001

3.147167968749998e-008,1.424946e-001

3.274121093750001e-008,1.407021e-001

3.381542968750003e-008,1.392033e-001

3.449902343750005e-008,1.382577e-001

3.479199218750006e-008,1.378544e-001

3.498730468750006e-008,1.375862e-001

3.508496093750006e-008,1.374523e-001

3.518261718750007e-008,1.373185e-001

3.528027343750007e-008,1.371848e-001

3.537792968750007e-008,1.370513e-001

3.547558593750007e-008,1.369179e-001

3.557324218750008e-008,1.367846e-001

3.576855468750008e-008,1.365184e-001

3.596386718750008e-008,1.362527e-001

3.615917968750009e-008,1.359875e-001

3.635449218750009e-008,1.357228e-001

3.654980468750010e-008,1.354586e-001

3.674511718750010e-008,1.351949e-001

3.703808593750011e-008,1.348003e-001

3.830761718750014e-008,1.331029e-001

3.918652343750016e-008,1.319397e-001

4.006542968750018e-008,1.307862e-001

4.094433593750021e-008,1.296421e-001

4.172558593750022e-008,1.286331e-001

4.250683593750024e-008,1.276318e-001

4.328808593750026e-008,1.266383e-001

4.406933593750028e-008,1.256525e-001

4.494824218750030e-008,1.245528e-001

4.582714843750032e-008,1.234627e-001

4.680371093750035e-008,1.222628e-001

4.973339843750042e-008,1.187328e-001

5.217480468750048e-008,1.158693e-001

5.578808593750057e-008,1.117576e-001

6.653027343750083e-008,1.003751e-001

8.088574218750118e-008,8.695282e-002

8.508496093750128e-008,8.337723e-002

9.953808593750163e-008,7.215743e-002

9.990234375000001e-008,7.189507e-002

1.000000000000000e-007,7.182489e-002

