time,Vout

0.000000000000000e+000,0.000000e+000

7.999999968033578e-012,0.000000e+000

1.331339277391396e-010,0.000000e+000

2.368348197314460e-010,0.000000e+000

3.405357117237524e-010,0.000000e+000

4.442366037160589e-010,0.000000e+000

5.479374957083652e-010,0.000000e+000

6.862053516981069e-010,0.000000e+000

8.244732076878486e-010,0.000000e+000

9.627410636775903e-010,0.000000e+000

1.101008919667332e-009,0.000000e+000

1.239276775657074e-009,0.000000e+000

1.377544631646815e-009,0.000000e+000

1.515812487636557e-009,0.000000e+000

1.654080343626299e-009,0.000000e+000

1.826915163613476e-009,5.683015e-019

1.861482127610911e-009,1.513970e-003

1.896049091608347e-009,6.316606e-003

1.930616055605782e-009,1.315245e-002

2.096755865449476e-009,4.715789e-002

2.269590685436653e-009,8.233778e-002

2.442425505423830e-009,1.173092e-001

2.649827289408443e-009,1.589907e-001

2.857229073393055e-009,2.003522e-001

3.064630857377668e-009,2.413856e-001

3.306599605359716e-009,2.888362e-001

3.548568353341764e-009,3.358289e-001

3.825104065321247e-009,3.889726e-001

3.859671029318683e-009,3.941521e-001

3.894237993316118e-009,3.961261e-001

4.896679949241746e-009,3.811177e-001

6.141090653149421e-009,3.635066e-001

7.039831717082742e-009,3.576221e-001

9.355818304910961e-009,3.592766e-001

1.288164863264946e-008,3.606001e-001

1.530133611246998e-008,3.639528e-001

1.846273933916471e-008,3.640037e-001

1.925777951110570e-008,3.637663e-001

1.929234647510314e-008,3.637565e-001

1.984541789906209e-008,3.629593e-001

1.987998486305953e-008,3.597983e-001

2.006615578786215e-008,3.227020e-001

2.082662899580571e-008,1.691329e-001

2.134513345576723e-008,6.692287e-002

2.162166916774670e-008,1.327356e-002

2.172537005973901e-008,-6.689071e-003

2.182907095173131e-008,-2.656713e-002

2.186363791572875e-008,-3.155034e-002

2.189820487972618e-008,-3.312547e-002

2.196733880772105e-008,-3.225848e-002

2.355741915160304e-008,-8.207629e-003

2.369568700759278e-008,-6.197002e-003

2.383395486358252e-008,-4.343876e-003

2.393765575557482e-008,-3.064803e-003

2.404135664756713e-008,-1.879964e-003

2.414505753955943e-008,-7.890215e-004

2.424875843155173e-008,2.085309e-004

2.435245932354404e-008,1.113607e-003

2.445616021553634e-008,1.927098e-003

2.455986110752864e-008,2.649546e-003

2.466356199952095e-008,3.281676e-003

2.476726289151325e-008,3.824514e-003

2.490553074750299e-008,4.410996e-003

2.504379860349273e-008,4.842504e-003

2.518206645948247e-008,5.121318e-003

2.532033431547221e-008,5.249780e-003

2.545860217146194e-008,5.230281e-003

2.559687002745168e-008,5.066280e-003

2.611537448741320e-008,4.252519e-003

2.656474501937985e-008,3.693241e-003

2.701411555134650e-008,3.271981e-003

2.746348608331315e-008,2.985235e-003

2.798199054327467e-008,2.799718e-003

2.867332982322336e-008,2.711046e-003

2.922640124718232e-008,2.698570e-003

3.119671819503622e-008,2.594568e-003

3.534475387472877e-008,2.315525e-003

3.959649044641363e-008,2.115949e-003

4.758145912982179e-008,1.850011e-003

4.996657964564500e-008,1.788242e-003

6.033666884487637e-008,1.575422e-003

7.070675804410774e-008,1.419873e-003

8.107684724333911e-008,1.298915e-003

9.144693644257048e-008,1.201148e-003

9.999559009068970e-008,1.132128e-003

1.000000000000000e-007,1.132096e-003

