time,Vout

0.000000000000000e+000,0.000000e+000

7.999999968033578e-012,0.000000e+000

4.074769153384554e-010,0.000000e+000

6.171966914468774e-010,0.000000e+000

8.129351491480713e-010,0.000000e+000

9.946922884420374e-010,0.000000e+000

1.176449427736005e-009,0.000000e+000

1.358206567029972e-009,0.000000e+000

1.553945024731167e-009,0.000000e+000

1.749683482432362e-009,0.000000e+000

1.945421940133558e-009,0.000000e+000

2.158764341039419e-009,0.000000e+000

2.424409390776756e-009,0.000000e+000

2.787923669364690e-009,0.000000e+000

3.305232450432135e-009,0.000000e+000

3.934391778757400e-009,0.000000e+000

5.024934614521170e-009,0.000000e+000

6.898431281089698e-009,3.710701e-017

8.128787300925787e-009,5.465952e-014

1.177791140521247e-008,1.224372e-009

1.232318282309438e-008,2.967117e-009

1.453223113143651e-008,4.889580e-008

1.643369043481961e-008,2.762110e-007

1.651757834526298e-008,2.952280e-007

1.827590879350363e-008,1.011020e-006

1.936645162926746e-008,1.908038e-006

2.030677481377356e-008,3.098527e-006

2.050251327147476e-008,3.406841e-006

2.219425279874943e-008,7.179653e-006

2.392793628124578e-008,1.362479e-005

2.469690879364336e-008,1.753621e-005

2.655642414180477e-008,3.033476e-005

2.861167794766738e-008,5.072034e-005

2.889130431581195e-008,5.402461e-005

3.140794162911311e-008,9.097981e-005

3.308569983798055e-008,1.223617e-004

3.728009536014915e-008,2.268984e-004

4.147449088231774e-008,3.611993e-004

4.566888640448634e-008,5.066825e-004

4.741655120538992e-008,5.817675e-004

4.885662700133447e-008,6.333650e-004

4.986328192665493e-008,6.577610e-004

5.085595553356817e-008,6.925457e-004

5.405767744882353e-008,7.846100e-004

5.436526645378256e-008,8.029792e-004

5.464489282192713e-008,8.259034e-004

5.576339829450542e-008,8.427819e-004

5.581932356813434e-008,8.633143e-004

5.717551145363552e-008,8.780550e-004

5.734328727452226e-008,9.088261e-004

5.825207297099212e-008,9.059818e-004

5.860160593117284e-008,9.231819e-004

6.244646849316072e-008,9.826113e-004

6.283794540856312e-008,9.994507e-004

6.315951573192938e-008,1.014343e-003

6.423607724928599e-008,1.018894e-003

6.445977834380165e-008,1.069471e-003

6.555032117956548e-008,1.042726e-003

6.577402227408114e-008,1.076622e-003

6.595577941337511e-008,1.079331e-003

6.664086401532932e-008,1.064122e-003

6.706030356754618e-008,1.068008e-003

6.736789257250521e-008,1.082985e-003

6.848639804508350e-008,1.087688e-003

6.872408045800638e-008,1.116904e-003

6.988452988580636e-008,1.095855e-003

7.005230570669311e-008,1.107691e-003

7.083525953749791e-008,1.098754e-003

7.272273752247378e-008,1.108456e-003

7.298838257221112e-008,1.126856e-003

7.412086936319664e-008,1.117863e-003

7.417679463682556e-008,1.158356e-003

7.431660782089785e-008,1.186021e-003

7.502965505966651e-008,1.137260e-003

7.551900120391951e-008,1.138459e-003

7.577066493524963e-008,1.158940e-003

7.691713304464237e-008,1.136057e-003

7.701500227349298e-008,1.179651e-003

7.714083413915803e-008,1.181760e-003

7.831526488536524e-008,1.136764e-003

7.856692861669536e-008,1.173432e-003

7.922405058183510e-008,1.143548e-003

7.974135936290256e-008,1.144251e-003

7.978330331812425e-008,1.169537e-003

8.115347252203266e-008,1.138723e-003

8.122337911406880e-008,1.175783e-003

8.250966040753384e-008,1.129504e-003

8.280326809408564e-008,1.147887e-003

8.341844610400370e-008,1.128989e-003

8.406158675073622e-008,1.134038e-003

8.554360650190245e-008,1.121307e-003

8.680192515855303e-008,1.108029e-003

8.688581306899640e-008,1.146566e-003

8.702562625306869e-008,1.146262e-003

8.761284162617229e-008,1.115367e-003

8.821403831768313e-008,1.111929e-003

8.826996359131204e-008,1.153469e-003

8.839579545697710e-008,1.148469e-003

8.962615147681322e-008,1.103723e-003

8.987781520814334e-008,1.131936e-003

9.103826463594331e-008,1.095771e-003

9.126196573045897e-008,1.144027e-003

9.180723714834089e-008,1.103595e-003

9.245037779507341e-008,1.095031e-003

9.250630306870232e-008,1.132112e-003

9.369471513331676e-008,1.078172e-003

9.387647227261073e-008,1.088314e-003

9.411415468553362e-008,1.109402e-003

9.527460411333360e-008,1.070799e-003

9.548432388944202e-008,1.124934e-003

9.600163267050949e-008,1.080616e-003

9.670069859087092e-008,1.070740e-003

9.703625023264441e-008,1.073326e-003

9.809883043159378e-008,1.047386e-003

9.835049416292390e-008,1.074572e-003

9.951094359072388e-008,1.037299e-003

9.973464468523954e-008,1.087219e-003

9.998630841656965e-008,1.059815e-003

1.000000000000000e-007,1.058828e-003

