#DATA 1 263 2 1 0
 0.000000e+000, 0.000000e+000
 2.000000e-008, 0.000000e+000
 2.031592e-008, 0.000000e+000
 2.063184e-008, 0.000000e+000
 2.072949e-008, 0.000000e+000
 2.082715e-008, 0.000000e+000
 2.092480e-008, 0.000000e+000
 2.146426e-008, 0.000000e+000
 2.200371e-008, 0.000000e+000
 2.270098e-008, 0.000000e+000
 2.279863e-008, 0.000000e+000
 2.289629e-008, 0.000000e+000
 2.377520e-008, 0.000000e+000
 2.465410e-008, 0.000000e+000
 2.475176e-008, 0.000000e+000
 2.484941e-008, 0.000000e+000
 2.494707e-008, 0.000000e+000
 2.504473e-008, 0.000000e+000
 2.514238e-008, 0.000000e+000
 2.533770e-008, 0.000000e+000
 2.563066e-008, 0.000000e+000
 2.616777e-008, 0.000000e+000
 2.670488e-008, 0.000000e+000
 2.680254e-008, 0.000000e+000
 2.690020e-008, 0.000000e+000
 2.699785e-008, 0.000000e+000
 2.709551e-008, 0.000000e+000
 2.787676e-008, 0.000000e+000
 2.797441e-008, 0.000000e+000
 2.807207e-008, 0.000000e+000
 2.816973e-008, 0.000000e+000
 2.826738e-008, 0.000000e+000
 2.836504e-008, 0.000000e+000
 2.846270e-008, 0.000000e+000
 2.865801e-008, 6.027326e-006
 2.875566e-008, 4.659932e-005
 2.885332e-008, 2.038719e-004
 2.895098e-008, 6.075610e-004
 2.904863e-008, 1.367213e-003
 2.914629e-008, 2.494205e-003
 2.924395e-008, 3.898160e-003
 2.934160e-008, 5.456405e-003
 2.968340e-008, 1.120251e-002
 3.002520e-008, 1.703819e-002
 3.012285e-008, 1.871585e-002
 3.022051e-008, 2.039826e-002
 3.031816e-008, 2.208536e-002
 3.051348e-008, 2.547340e-002
 3.080645e-008, 3.046987e-002
 3.090410e-008, 3.190275e-002
 3.100176e-008, 3.303271e-002
 3.109941e-008, 3.380102e-002
 3.119707e-008, 3.425192e-002
 3.149004e-008, 3.474119e-002
 3.437090e-008, 3.703255e-002
 3.725176e-008, 3.858581e-002
 3.800000e-008, 3.889554e-002
 3.873242e-008, 3.916689e-002
 3.883008e-008, 3.920176e-002
 3.892773e-008, 3.923611e-002
 3.946387e-008, 3.941010e-002
 4.000000e-008, 3.957143e-002
 4.036475e-008, 3.967258e-002
 4.072949e-008, 3.976889e-002
 4.082715e-008, 3.979314e-002
 4.092480e-008, 3.981702e-002
 4.146426e-008, 3.994372e-002
 4.200371e-008, 4.005822e-002
 4.270098e-008, 4.019015e-002
 4.279863e-008, 4.020722e-002
 4.289629e-008, 4.022401e-002
 4.299395e-008, 4.024050e-002
 4.318926e-008, 4.027248e-002
 4.392168e-008, 4.038081e-002
 4.465410e-008, 4.047260e-002
 4.475176e-008, 4.048360e-002
 4.484941e-008, 4.049435e-002
 4.494707e-008, 4.050488e-002
 4.504473e-008, 4.051514e-002
 4.514238e-008, 4.052510e-002
 4.543535e-008, 4.055340e-002
 4.602129e-008, 4.060348e-002
 4.611895e-008, 4.061098e-002
 4.621660e-008, 4.061823e-002
 4.631426e-008, 4.062526e-002
 4.650957e-008, 4.063864e-002
 4.680254e-008, 4.057521e-002
 4.690020e-008, 4.034228e-002
 4.699785e-008, 3.979344e-002
 4.709551e-008, 3.885027e-002
 4.719316e-008, 3.756325e-002
 4.753496e-008, 3.201821e-002
 4.787676e-008, 2.621371e-002
 4.797441e-008, 2.454711e-002
 4.807207e-008, 2.287556e-002
 4.816973e-008, 2.119915e-002
 4.826738e-008, 1.951792e-002
 4.836504e-008, 1.783192e-002
 4.846270e-008, 1.614120e-002
 4.856035e-008, 1.444636e-002
 4.875566e-008, 1.113452e-002
 4.885332e-008, 9.740118e-003
 4.895098e-008, 8.834189e-003
 4.904863e-008, 8.635882e-003
 4.914629e-008, 9.167979e-003
 4.924395e-008, 1.024975e-002
 4.934160e-008, 1.163592e-002
 4.968340e-008, 1.703989e-002
 5.002520e-008, 2.257501e-002
 5.012285e-008, 2.416854e-002
 5.022051e-008, 2.576785e-002
 5.031816e-008, 2.737287e-002
 5.051348e-008, 3.059980e-002
 5.080645e-008, 3.536206e-002
 5.090410e-008, 3.671880e-002
 5.100176e-008, 3.777356e-002
 5.109941e-008, 3.846762e-002
 5.129473e-008, 3.901596e-002
 5.232012e-008, 3.931366e-002
 5.334551e-008, 3.951064e-002
 5.344316e-008, 3.952881e-002
 5.572158e-008, 3.989911e-002
 5.800000e-008, 4.018198e-002
 5.873242e-008, 4.025816e-002
 5.883008e-008, 4.026796e-002
 5.892773e-008, 4.027759e-002
 5.946387e-008, 4.032844e-002
 6.000000e-008, 4.037644e-002
 6.063184e-008, 4.042922e-002
 6.072949e-008, 4.043705e-002
 6.082715e-008, 4.044480e-002
 6.092480e-008, 4.045246e-002
 6.146426e-008, 4.049332e-002
 6.200371e-008, 4.053183e-002
 6.270098e-008, 4.057838e-002
 6.279863e-008, 4.058460e-002
 6.289629e-008, 4.059078e-002
 6.299395e-008, 4.059692e-002
 6.318926e-008, 4.060895e-002
 6.392168e-008, 4.065169e-002
 6.465410e-008, 4.069129e-002
 6.475176e-008, 4.069637e-002
 6.484941e-008, 4.070135e-002
 6.494707e-008, 4.070626e-002
 6.504473e-008, 4.071110e-002
 6.514238e-008, 4.071589e-002
 6.533770e-008, 4.072533e-002
 6.567949e-008, 4.074129e-002
 6.602129e-008, 4.075598e-002
 6.611895e-008, 4.075999e-002
 6.621660e-008, 4.076393e-002
 6.631426e-008, 4.076777e-002
 6.650957e-008, 4.077496e-002
 6.680254e-008, 4.070100e-002
