#DATA 1 172 2 1 0
 0.000000e+000, 0.000000e+000
 2.117567e-010, 0.000000e+000
 4.235133e-010, 0.000000e+000
 4.973917e-010, 0.000000e+000
 5.712700e-010, 0.000000e+000
 6.451483e-010, 0.000000e+000
 7.190266e-010, 0.000000e+000
 7.929050e-010, 0.000000e+000
 8.667833e-010, 0.000000e+000
 9.406616e-010, 0.000000e+000
 1.088418e-009, 0.000000e+000
 1.236175e-009, 0.000000e+000
 1.457810e-009, 0.000000e+000
 1.679445e-009, 0.000000e+000
 2.005985e-009, 0.000000e+000
 2.250529e-009, 0.000000e+000
 2.495073e-009, 0.000000e+000
 2.568951e-009, 0.000000e+000
 2.790586e-009, 0.000000e+000
 3.012221e-009, 0.000000e+000
 3.086099e-009, 0.000000e+000
 3.159978e-009, 0.000000e+000
 3.233856e-009, 0.000000e+000
 3.307734e-009, 0.000000e+000
 3.381613e-009, 0.000000e+000
 3.455491e-009, 0.000000e+000
 3.603248e-009, 0.000000e+000
 3.751004e-009, 0.000000e+000
 3.898761e-009, 0.000000e+000
 4.046518e-009, 0.000000e+000
 4.194274e-009, 0.000000e+000
 4.342031e-009, 0.000000e+000
 4.563666e-009, 0.000000e+000
 4.785301e-009, 0.000000e+000
 5.006936e-009, 0.000000e+000
 5.228571e-009, 0.000000e+000
 5.450206e-009, 0.000000e+000
 5.671841e-009, 6.326630e-007
 5.893476e-009, 2.176937e-005
 6.115111e-009, 7.503734e-005
 6.336746e-009, 1.530429e-004
 6.558381e-009, 2.565444e-004
 7.001651e-009, 5.443776e-004
 7.444921e-009, 9.450705e-004
 8.626974e-009, 2.294661e-003
 9.809027e-009, 3.701745e-003
 1.309661e-008, 7.274862e-003
 1.638420e-008, 9.978439e-003
 1.800739e-008, 1.098923e-002
 1.824380e-008, 1.112222e-002
 1.848021e-008, 1.125184e-002
 1.855409e-008, 1.129164e-002
 1.877572e-008, 1.140907e-002
 1.932981e-008, 1.169058e-002
 1.988390e-008, 1.195564e-002
 1.992612e-008, 1.197518e-002
 2.000000e-008, 1.200920e-002
 2.024010e-008, 1.213493e-002
 2.048021e-008, 1.223969e-002
 2.055409e-008, 1.227668e-002
 2.062797e-008, 1.231061e-002
 2.084960e-008, 1.240273e-002
 2.107124e-008, 1.249772e-002
 2.170184e-008, 1.274793e-002
 2.233245e-008, 1.298143e-002
 2.284960e-008, 1.315998e-002
 2.336675e-008, 1.332884e-002
 2.417941e-008, 1.347928e-002
 2.499207e-008, 1.326293e-002
 2.576779e-008, 1.269817e-002
 2.654352e-008, 1.198194e-002
 2.776251e-008, 1.078562e-002
 2.898150e-008, 9.598047e-003
 3.130867e-008, 7.562582e-003
 3.363584e-008, 5.903780e-003
 3.577831e-008, 4.688455e-003
 3.792078e-008, 3.712143e-003
 3.896039e-008, 3.315513e-003
 4.000000e-008, 2.961898e-003
 4.021975e-008, 2.892263e-003
 4.043949e-008, 2.824251e-003
 4.051337e-008, 2.801755e-003
 4.058725e-008, 2.779439e-003
 4.066113e-008, 2.757306e-003
 4.073501e-008, 2.735353e-003
 4.080888e-008, 2.713577e-003
 4.088276e-008, 2.691976e-003
 4.095664e-008, 2.670549e-003
 4.103052e-008, 2.649730e-003
 4.110440e-008, 2.629506e-003
 4.117828e-008, 2.608999e-003
 4.125215e-008, 2.588215e-003
 4.139991e-008, 2.547142e-003
 4.154767e-008, 2.506708e-003
 4.176930e-008, 2.447296e-003
 4.200362e-008, 2.386046e-003
 4.224269e-008, 2.324675e-003
 4.248176e-008, 2.265351e-003
 4.255564e-008, 2.247276e-003
 4.262951e-008, 2.229186e-003
 4.285115e-008, 2.176068e-003
 4.307278e-008, 2.124590e-003
 4.314666e-008, 2.107542e-003
 4.322054e-008, 2.090590e-003
 4.336830e-008, 2.057376e-003
 4.351605e-008, 2.024834e-003
 4.366381e-008, 1.992669e-003
 4.381157e-008, 1.960915e-003
 4.395932e-008, 1.929877e-003
 4.410708e-008, 1.899353e-003
 4.425484e-008, 1.869169e-003
 4.432872e-008, 1.854273e-003
 4.440259e-008, 1.839538e-003
 4.447647e-008, 1.824941e-003
 4.462423e-008, 1.796101e-003
 4.477199e-008, 1.767638e-003
 4.491974e-008, 1.739663e-003
 4.514138e-008, 1.698622e-003
 4.528913e-008, 1.671767e-003
 4.621261e-008, 1.621473e-003
 4.713609e-008, 2.024659e-003
 4.776406e-008, 2.577885e-003
 4.839202e-008, 3.217656e-003
 4.998041e-008, 4.917886e-003
 5.156879e-008, 6.559452e-003
 5.345269e-008, 8.279148e-003
 5.533659e-008, 9.743355e-003
 5.667285e-008, 1.072045e-002
 5.800910e-008, 1.147821e-002
 5.823628e-008, 1.159715e-002
 5.846346e-008, 1.170941e-002
 5.853734e-008, 1.174686e-002
 5.868510e-008, 1.182046e-002
 5.934255e-008, 1.212736e-002
 6.000000e-008, 1.241360e-002
 6.020317e-008, 1.249829e-002
 6.040633e-008, 1.258081e-002
 6.048021e-008, 1.261026e-002
 6.055409e-008, 1.263955e-002
 6.062797e-008, 1.266869e-002
 6.084960e-008, 1.275470e-002
 6.107124e-008, 1.283836e-002
 6.129287e-008, 1.291994e-002
 6.151451e-008, 1.299957e-002
 6.173614e-008, 1.307726e-002
 6.181002e-008, 1.310275e-002
 6.218205e-008, 1.322976e-002
 6.255409e-008, 1.335102e-002
 6.270184e-008, 1.339763e-002
 6.284960e-008, 1.344314e-002
 6.299736e-008, 1.348824e-002
 6.321899e-008, 1.355476e-002
 6.344063e-008, 1.361908e-002
 6.429023e-008, 1.371860e-002
 6.513983e-008, 1.340789e-002
 6.669127e-008, 1.203868e-002
 6.824272e-008, 1.048052e-002
 7.034825e-008, 8.499684e-003
 7.245378e-008, 6.815205e-003
 7.422686e-008, 5.640895e-003
 7.599994e-008, 4.664140e-003
 7.750808e-008, 3.969111e-003
 7.901621e-008, 3.369284e-003
 8.071205e-008, 2.805020e-003
 8.240788e-008, 2.338612e-003
 8.248176e-008, 2.320216e-003
 8.617567e-008, 1.564158e-003
 8.986959e-008, 1.060870e-003
 9.486837e-008, 6.359331e-004
 9.986715e-008, 3.901880e-004
 9.992612e-008, 3.880167e-004
 1.000000e-007, 3.853164e-004
