time,Vn001

0.000000000000000e+000,0.000000e+000

1.599999993606716e-011,0.000000e+000

2.768606726026946e-010,1.222037e-005

5.001516822739306e-010,7.669129e-005

7.234426919451665e-010,2.012211e-004

9.467337016164026e-010,3.858289e-004

1.170024711287639e-009,6.305313e-004

1.393315720958874e-009,9.353423e-004

1.616606730630110e-009,1.300273e-003

1.925569663442922e-009,1.902789e-003

2.300943399413208e-009,2.777532e-003

2.598664745641522e-009,3.495496e-003

2.896386091869837e-009,4.213599e-003

3.194107438098151e-009,4.931798e-003

3.491828784326466e-009,5.650049e-003

3.789550130554781e-009,6.368312e-003

3.863980467111859e-009,6.547877e-003

3.938410803668938e-009,6.727441e-003

4.012841140226016e-009,6.907003e-003

4.087271476783095e-009,7.086562e-003

4.161701813340174e-009,7.266119e-003

4.533853496125567e-009,8.163839e-003

4.906005178910960e-009,9.061417e-003

5.278156861696353e-009,9.958802e-003

5.650308544481747e-009,1.085595e-002

5.948029890710061e-009,1.157347e-002

6.022460227267140e-009,1.175282e-002

6.096890563824219e-009,1.193216e-002

9.074104026107383e-009,1.908919e-002

1.234903883461888e-008,2.687911e-002

1.383764556576047e-008,3.039723e-002

1.854961090474273e-008,4.134934e-002

1.936834460687060e-008,4.245734e-002

1.988935696277016e-008,4.274048e-002

2.083910921023942e-008,4.269703e-002

2.173227324892437e-008,4.261096e-002

2.195556425859561e-008,4.258870e-002

2.202999459515269e-008,4.258122e-002

2.210442493170977e-008,4.257371e-002

2.299758897039472e-008,4.248145e-002

2.374189233596551e-008,4.240191e-002

2.389075300907967e-008,4.238575e-002

2.396518334563675e-008,4.237764e-002

2.403961368219383e-008,4.236951e-002

2.411404401875091e-008,4.236137e-002

2.478391704776463e-008,4.228722e-002

2.560265074989250e-008,4.219477e-002

2.657024512513453e-008,4.208422e-002

2.783556084660489e-008,4.194544e-002

3.006847094331726e-008,4.171252e-002

3.021733161643141e-008,4.169708e-002

3.036619228954556e-008,4.168165e-002

3.051505296265972e-008,4.166623e-002

3.066391363577387e-008,4.165081e-002

3.081277430888802e-008,4.163541e-002

3.096163498200217e-008,4.162000e-002

3.111049565511633e-008,4.160461e-002

3.125935632823048e-008,4.158922e-002

3.140821700134463e-008,4.157383e-002

3.155707767445878e-008,4.155845e-002

3.170593834757294e-008,4.154308e-002

3.192922935724416e-008,4.152003e-002

3.222695070347247e-008,4.148931e-002

3.378998777117107e-008,4.132827e-002

3.490644281952721e-008,4.121342e-002

3.594846753132628e-008,4.110639e-002

3.691606190656827e-008,4.100722e-002

3.788365628181026e-008,4.090829e-002

3.892568099360932e-008,4.080203e-002

4.130745176343576e-008,4.056019e-002

4.584770229341741e-008,4.010319e-002

6.363655273055897e-008,3.836159e-002

8.596565369768381e-008,3.628202e-002

9.992556966344293e-008,3.503953e-002

1.000000000000000e-007,3.503302e-002

