time,Vn026

0.000000000000000e+000,0.000000e+000

1.599999993606716e-011,0.000000e+000

2.614709701151121e-010,0.000000e+000

4.616774260549743e-010,0.000000e+000

6.618838819948364e-010,0.000000e+000

8.620903379346986e-010,0.000000e+000

1.129032279187848e-009,0.000000e+000

1.395974220440998e-009,0.000000e+000

1.662916161694147e-009,0.000000e+000

1.972748706084675e-009,0.000000e+000

2.284685467077371e-009,0.000000e+000

2.618362893643808e-009,0.000000e+000

2.952040320210245e-009,0.000000e+000

3.285717746776682e-009,1.002668e-036

3.485924202716544e-009,5.683039e-007

3.552659688029832e-009,2.184387e-006

3.619395173343119e-009,5.498758e-006

3.686130658656406e-009,1.072147e-005

3.752866143969694e-009,1.788228e-005

4.153279055849418e-009,1.019055e-004

4.553691967729142e-009,2.564671e-004

4.954104879608867e-009,4.815866e-004

5.354517791488591e-009,7.771740e-004

5.554724247428453e-009,9.491597e-004

5.621459732741741e-009,1.007755e-003

5.688195218055028e-009,1.066377e-003

7.423317836200500e-009,2.582676e-003

1.055988564592501e-008,5.234311e-003

1.209480180813062e-008,6.481076e-003

1.797144773258803e-008,1.118218e-002

1.880583642931296e-008,1.184697e-002

1.967339773838571e-008,1.253907e-002

2.063398711047625e-008,1.330520e-002

2.150154841954900e-008,1.399538e-002

2.156828390486229e-008,1.404651e-002

2.163501939017558e-008,1.409586e-002

2.170175487548887e-008,1.414327e-002

2.256931618456163e-008,1.458095e-002

2.343687749363438e-008,1.468610e-002

2.350361297894767e-008,1.468114e-002

2.357034846426096e-008,1.467553e-002

2.363708394957425e-008,1.466974e-002

2.370381943488754e-008,1.466393e-002

2.403749686145399e-008,1.463480e-002

2.443790977333372e-008,1.460017e-002

2.490505817052674e-008,1.456070e-002

2.543894205303306e-008,1.451741e-002

2.597282593553937e-008,1.447655e-002

2.657344530335897e-008,1.443405e-002

2.724080015649186e-008,1.439168e-002

2.797489049493804e-008,1.435147e-002

2.890918728932409e-008,1.431049e-002

2.910939374526395e-008,1.430315e-002

2.924286471589053e-008,1.429849e-002

2.937633568651711e-008,1.429401e-002

2.957654214245698e-008,1.428757e-002

2.977674859839684e-008,1.428141e-002

2.997695505433670e-008,1.427549e-002

3.017716151027656e-008,1.426974e-002

3.037736796621642e-008,1.426411e-002

3.057757442215627e-008,1.425853e-002

3.077778087809613e-008,1.425296e-002

3.371414223188070e-008,1.416748e-002

3.498211645283313e-008,1.412857e-002

3.611661970315899e-008,1.409316e-002

3.731785843879813e-008,1.405540e-002

4.913003933924971e-008,1.368505e-002

5.733850403278385e-008,1.342996e-002

7.488993667017800e-008,1.289548e-002

7.735914962676957e-008,1.282166e-002

9.737979522075529e-008,1.223644e-002

9.996830621873988e-008,1.216254e-002

1.000000000000000e-007,1.216164e-002

